date.time	ntu
43109.03131	1.649
43109.09379	1.37
43109.11472	2.501
43112.10424	4.62
43146.00006	1.434
43146.03135	1.497
43146.04172	1.712
43146.25005	1.625
43089.64594	2.262
43089.65629	1.386
43089.71884	0.972
43089.72926	1.035
43091.45847	0.749
43091.47928	0.86
43091.47929	0.653
43092.44804	0.988
43092.45841	0.717
43092.50004	0.709
43092.84383	0.597
43106.15632	1.617
43108.40629	1.338
43109.00011	1.967
43109.07296	2.533
43110.18754	0.892
43110.23967	0.932
43110.27092	0.964
43110.40635	0.908
43110.40636	1.107
43110.41671	1.059
43130.71887	2.931
43132.00017	1.935
43145.53131	2.262
43145.95837	1.991
43145.96886	1.927
43146.03131	1.466
43146.26047	1.529
43146.31256	1.513
43090.77093	1.187
43092.84381	0.55
43093.46885	0.581
43093.46886	0.789
43093.47922	0.733
43094.12509	0.86
43094.14592	0.757
43095.28129	1.505
43106.35429	3.353
43108.91678	2.493
43109.00016	3.321
43109.03129	1.712
43110.2188	0.876
43110.29179	0.972
43110.2918	0.9
43110.35424	1.115
43110.38548	1.346
43110.43754	1.999
43130.67716	2.469
43130.68754	1.943
43132.30214	2.827
43132.30215	1.704
43132.33341	1.808
43132.36472	2.023
43132.37506	2.246
43145.45839	2.023
43145.52091	1.927
43146.26046	1.211
43089.64595	3.353
43089.64597	1.378
43089.71883	1.346
43090.78135	0.892
43091.84381	3.051
43091.8647	0.852
43092.4688	1.72
43094.1251	0.884
43096.29175	0.948
43108.37511	1.481
43108.9688	4.309
43109.95837	3.019
43109.95841	2.66
43110.2084	1.346
43110.21881	2.254
43110.3543	1.043
43110.3751	1.012
43110.40629	1.067
43110.40631	1.147
43112.10423	3.72
43131.48969	2.063
43131.96886	1.744
43131.98973	2.851
43132.01056	1.872
43132.30212	2.557
43132.37511	1.768
43145.52089	4.357
43146.00007	1.736
43146.27095	1.378
43112.00011	16.912
43117.03139	16.641
43131.61468	23.202
43131.61473	21.267
43136.25014	24.826
43117.03137	18.759
43131.5938	11.02
43136.20841	19.635
43136.20842	30.726
43117.03136	16.076
43131.59384	11.927
43131.61466	30.24
43131.61467	21.068
43131.61469	26.904
43136.20839	19.085
43136.20848	23.775
43096.26046	0.955
43131.59379	10.622
43131.6147	20.025
43131.61472	19.698
43112.0001	20.312
43117.03135	25.527
43117.04175	22.652
43112.05218	10.717
43131.59381	17.007
43131.59382	15.94
43112.05215	15.359
43117.03138	18.703
43131.61465	30.105
43136.20844	25.312
43112.00009	19.523
43117.03132	17.947
43117.01046	18.536
43112.04181	11.537
43117.03131	17.668
43136.20843	25.161
43117.03134	18.862
43131.59385	16.912
43136.2084	20.296
43136.20847	19.205
43136.20845	23.783
43089.67716	0.589
43089.68756	0.725
43089.70845	2.484
43091.50009	0.876
43091.80212	0.725
43091.80214	1.338
43092.50012	0.653
43092.83343	0.884
43095.3126	1.776
43095.34383	1.027
43096.40637	1.274
43096.40638	2.022
43106.10421	1.234
43106.12504	2.421
43106.15638	1.6
43107.32305	2.922
43108.41677	2.142
43108.96884	2.962
43109.42716	1.194
43109.42719	1.027
43109.95842	2.882
43110.32296	1.162
43110.34388	0.955
43111.08339	4.395
43111.0834	5.024
43112.10431	2.811
43112.38547	0.987
43130.68756	1.991
43131.53129	1.879
43131.62504	3.806
43131.96889	2.405
43132.19797	1.967
43132.3022	1.577
43133.13546	1.967
43145.45842	1.6
43145.62505	2.93
43146.03138	1.632
43146.19796	1.178
43146.23973	1.895
43146.27098	1.425
43146.38551	1.338
43089.68758	0.971
43089.70847	1.202
43091.50013	0.78
43091.79173	0.995
43095.21881	1.545
43095.33343	0.971
43095.3438	1.577
43097.3751	1.385
43097.38554	2.46
43097.39589	1.887
43098.28129	1.003
43107.25004	2.221
43108.41678	1.744
43108.98973	3.065
43109.94804	2.556
43109.94806	2.556
43109.95845	2.516
43110.20847	1.322
43110.20848	1.417
43110.32301	0.772
43110.43756	1.258
43110.43758	1.322
43112.0418	5.701
43112.05214	6.64
43112.05219	8.854
43130.69798	2.102
43132.19799	1.537
43132.29179	2.166
43145.61468	4.355
43146.19798	1.298
43146.23968	1.521
43146.30217	1.624
43146.30219	2.277
43146.34384	1.139
43146.34389	1.537
43146.38553	2.022
43089.69796	0.748
43090.70839	1.083
43090.70848	1.529
43091.53131	1.322
43091.80216	0.836
43092.50013	0.932
43092.52094	0.884
43092.52095	0.788
43092.8334	1.155
43092.83345	1.027
43095.25005	1.035
43095.25008	1.17
43095.34385	1.035
43096.28138	3.336
43097.4063	2.476
43097.40633	3.113
43097.95841	3.241
43098.30214	1.162
43106.14587	1.21
43106.15634	1.545
43107.29176	1.967
43107.29179	1.999
43108.13547	2.381
43108.17714	3.989
43108.18755	4.499
43108.21889	1.935
43109.03134	1.895
43109.03139	1.784
43109.06258	2.715
43109.06264	1.505
43109.09384	1.473
43110.32305	1.067
43110.43755	1.282
43111.36465	2.19
43112.16671	1.887
43130.10425	2.436
43130.61468	2.078
43131.50009	1.505
43132.22923	2.229
43132.26051	2.85
43132.2918	1.991
43132.29181	2.683
43145.94806	1.983
43146.25012	1.449
43146.38548	1.465
43146.38556	1.258
43089.67712	0.756
43089.67715	1.003
43090.7084	0.868
43090.70841	0.979
43091.50011	0.908
43091.82303	0.932
43092.5313	0.693
43092.83347	0.756
43093.50008	1.147
43094.32301	0.82
43095.27091	1.051
43095.34384	1.075
43098.29175	1.131
43106.10423	1.107
43107.25006	2.357
43107.29178	1.768
43107.3334	3.384
43108.21885	2.006
43109.03137	2.341
43109.06262	2.349
43109.09387	1.338
43109.43755	1.616
43109.9793	2.588
43110.15632	0.995
43110.1772	1.139
43110.33339	0.987
43110.40638	1.115
43110.43761	2.221
43110.43764	1.298
43111.37504	1.25
43112.05222	5.446
43112.10425	3.129
43112.35423	1.537
43130.61467	2.62
43130.68757	2.683
43131.16672	4.276
43131.95847	2.094
43131.95848	2.588
43133.2084	3.607
43146.34381	1.999
43146.34388	1.433
43146.3959	1.298
43089.69798	0.932
43089.70848	1.051
43090.76048	0.772
43090.77092	1.306
43091.79172	0.892
43092.53129	0.693
43092.53131	0.653
43095.2709	1.17
43095.3022	1.226
43096.40634	1.632
43096.40639	2.054
43097.9584	1.68
43103.19796	1.409
43106.12505	3.257
43106.13551	1.457
43107.29174	1.863
43107.30215	1.425
43108.21886	2.444
43108.40639	2.038
43108.41681	1.656
43108.91679	2.468
43108.95848	3.607
43109.03136	1.791
43109.98966	3.551
43110.01046	3.137
43110.06258	1.943
43110.1563	0.995
43110.18759	0.828
43110.20841	0.9
43110.22931	1.489
43110.32299	1.075
43111.07297	5.144
43111.08341	6.234
43112.05212	6.728
43130.66679	2.134
43130.69799	2.269
43131.50012	1.561
43132.19796	1.656
43132.21889	1.059
43132.22928	2.277
43132.2605	3.495
43132.26053	6.147
43132.26056	2.158
43132.27091	2.588
43132.30219	2.269
43145.1668	2.747
43145.95844	2.118
43146.34382	1.68
43146.35422	1.354
43146.38555	1.274
43089.66673	0.589
43089.6876	0.709
43090.69806	2.014
43091.5001	0.748
43091.82299	0.852
43091.82301	0.788
43091.84384	0.733
43092.52093	0.804
43092.53133	0.74
43094.09383	0.645
43094.41671	1.131
43095.2501	1.075
43095.27092	1.123
43095.33347	1.091
43095.34379	1.162
43097.37509	1.282
43097.38549	2.269
43097.39591	1.465
43097.40631	2.309
43108.21887	2.397
43109.0626	2.46
43109.09381	1.139
43109.42717	1.632
43109.42722	1.314
43109.44796	1.258
43110.18756	1.465
43110.32304	1.107
43110.43763	1.21
43111.07298	5.589
43111.31254	1.147
43112.0522	8.902
43112.35422	1.099
43130.10428	3.073
43130.10429	2.357
43130.66678	1.696
43132.30217	1.584
43132.30218	2.102
43133.20839	2.245
43133.20842	2.628
43145.45844	1.927
43146.25013	1.521
43146.35423	1.322
43089.67714	0.788
43092.52097	1.139
43093.5001	0.995
43094.09386	0.645
43095.2188	1.059
43095.37504	1.935
43097.38553	1.513
43098.29177	1.234
43107.2709	1.592
43107.27093	2.89
43107.2918	1.744
43109.03138	1.76
43109.42718	1.736
43109.97926	2.229
43109.98967	7.891
43110.18761	1.123
43110.2293	0.963
43111.30212	1.776
43112.10428	3.328
43112.39587	1.298
43130.10426	2.85
43130.61469	2.245
43131.16674	2.699
43131.50013	1.25
43131.62505	3.639
43132.33348	2.731
43145.95842	1.839
43145.95848	1.847
43146.19803	1.218
43146.2293	1.632
43090.70842	0.971
43091.84388	0.772
43093.48973	0.995
43095.25004	1.194
43095.30217	1.393
43095.31259	1.616
43095.37505	1.147
43097.40629	2.468
43098.29179	2.182
43103.19797	8.711
43106.10424	1.473
43107.33341	2.938
43108.17716	2.962
43108.18757	6.481
43109.09383	4.443
43109.97925	3.591
43110.15631	0.9
43110.18758	0.804
43110.20844	0.812
43110.40634	1.584
43111.07296	5.08
43111.98968	6.226
43112.38549	0.995
43112.39589	1.274
43130.6668	2.15
43131.4897	1.672
43132.19798	1.648
43132.22921	3.806
43132.26055	2.827
43133.20843	2.309
43133.20847	2.468
43145.45845	2.006
43145.94803	1.967
43145.96888	1.967
43146.23972	1.425
43146.30223	1.815
43146.38549	1.354
43146.38554	1.338
43091.51049	1.186
43092.83342	1.306
43092.83348	0.987
43093.46889	0.717
43093.5313	0.828
43094.40631	0.979
43096.40636	1.401
43097.39592	1.473
43098.27087	1.234
43098.30212	1.043
43103.19798	1.712
43107.27087	1.449
43107.27089	1.457
43107.30216	1.242
43108.4168	2.022
43109.06259	1.871
43109.06263	1.266
43109.08347	1.648
43109.09386	1.433
43109.09389	1.967
43109.94803	2.174
43110.34387	1.043
43110.4376	1.314
43111.08337	4.65
43112.09388	6.027
43112.10426	2.675
43112.35424	1.457
43132.23962	2.309
43132.2709	2.405
43133.20845	2.341
43145.45847	1.656
43145.61463	5.988
43145.62506	2.516
43145.95845	1.903
43146.23969	2.317
43146.3022	1.481
43146.31257	1.704
43146.34385	1.887
43089.69799	0.629
43091.50012	0.669
43091.50014	0.717
43091.51048	0.987
43091.52095	0.924
43092.81255	0.924
43092.83341	0.764
43093.50011	0.884
43094.11473	0.74
43095.27098	1.075
43095.33345	1.075
43097.37506	1.178
43097.38555	2.213
43097.95839	1.449
43098.29173	0.987
43106.12508	2.556
43106.36464	1.242
43107.29173	2.341
43107.29175	2.062
43108.2189	4.188
43108.4064	1.362
43108.91681	1.967
43109.03135	1.879
43109.06256	1.497
43109.09385	1.696
43109.44797	1.377
43109.97928	3.495
43109.97929	3.607
43110.06261	1.377
43110.17719	0.987
43110.20842	0.987
43111.98966	5.056
43130.69801	1.951
43131.16675	2.5
43131.96884	1.863
43145.62504	2.707
43146.22931	1.489
43146.23967	1.72
43146.26056	1.417
43146.30218	1.354
43146.3126	2.261
43146.34386	1.553
43090.70845	1.099
43090.70847	0.892
43091.51051	1.075
43091.53133	1.115
43091.82298	1.043
43092.52098	0.804
43093.50014	0.947
43094.09385	0.86
43095.20841	0.844
43095.25006	1.242
43095.27093	1.178
43095.27094	1.21
43095.27095	1.162
43097.40635	2.643
43098.29171	0.955
43098.29178	1.011
43106.13549	1.147
43106.35431	1.943
43107.37505	1.975
43108.18758	5.351
43108.41676	1.68
43108.41679	1.489
43109.94805	5.98
43110.15629	1.147
43110.17722	1.115
43110.32297	0.963
43110.40637	1.226
43110.40639	0.868
43111.36464	1.314
43130.1043	3.169
43130.68755	2.333
43131.16671	2.174
43131.48973	1.799
43131.5001	1.561
43132.22924	1.616
43132.30222	2.229
43145.95843	2.357
43145.95847	2.046
43145.96889	2.182
43146.19801	1.274
43090.70844	0.94
43090.76046	0.748
43090.76049	1.091
43090.77097	1.656
43091.823	1.25
43093.50009	1.29
43093.51046	0.748
43094.40633	0.963
43095.21883	1.051
43095.33344	1.465
43096.40635	1.25
43097.37505	1.258
43097.38556	1.784
43106.14589	1.306
43107.33348	1.863
43107.37504	2.102
43109.06255	2.174
43109.09388	1.282
43110.1876	0.844
43110.18762	0.82
43110.20843	1.306
43110.23973	0.852
43110.32298	1.162
43110.43759	1.266
43112.05216	6.76
43112.16672	2.492
43130.68759	1.823
43133.20848	2.325
43145.16681	1.656
43145.94804	2.532
43145.94805	1.839
43090.73964	0.844
43091.5105	0.693
43091.53129	1.131
43091.82304	2.014
43092.8543	0.74
43093.50013	0.995
43094.4063	0.908
43095.27097	1.306
43095.2813	1.29
43095.30219	1.409
43095.33348	1.035
43106.11466	1.147
43107.27094	1.632
43107.29172	1.465
43107.33344	1.545
43108.13546	4.021
43108.17713	2.142
43108.95847	7.054
43109.06261	1.083
43109.42723	1.202
43110.17718	0.932
43110.323	0.932
43110.32303	0.995
43110.42722	1.449
43110.42723	1.29
43110.43762	1.194
43112.09389	7.596
43112.10429	2.707
43112.38548	1.059
43131.50011	1.338
43131.5313	1.505
43131.96887	1.823
43133.20841	3.193
43145.45841	1.712
43145.45843	1.784
43145.96887	2.253
43146.20839	1.545
43146.25011	1.704
43146.30222	1.505
43090.77094	5.112
43091.80215	0.971
43092.50014	1.258
43093.50006	0.963
43093.50012	1.123
43094.41673	1.067
43095.25011	1.186
43095.30218	1.218
43095.34386	1.027
43097.40636	2.58
43097.97921	1.513
43098.29172	1.027
43106.36462	1.369
43107.33343	1.935
43108.18759	5.988
43109.4272	1.21
43109.97931	2.046
43110.0626	1.497
43110.17723	1.178
43110.20845	1.107
43112.04179	6.832
43130.66681	2.166
43131.48972	1.688
43131.62507	3.288
43131.96888	1.791
43132.22926	1.521
43132.26048	3.05
43145.61465	3.105
43145.61466	5.645
43146.19797	1.553
43090.70843	1.027
43091.82305	0.764
43091.84389	0.669
43092.81254	0.852
43092.83344	0.772
43092.85431	0.932
43094.40635	0.995
43094.40636	0.979
43094.41672	1.043
43096.28139	1.577
43097.3855	1.505
43097.95837	1.879
43098.29174	0.852
43106.12506	2.277
43106.1459	1.242
43106.15639	1.831
43107.25005	1.799
43107.29181	1.561
43107.33342	1.489
43108.17715	3.105
43108.21884	1.664
43108.43757	2.381
43108.9168	2.413
43109.43754	1.131
43110.06256	1.656
43110.21884	0.971
43130.10431	2.293
43131.16673	2.771
43131.50014	1.561
43131.62506	4.053
43132.26049	2.516
43133.20844	2.938
43145.4688	1.791
43145.46881	1.799
43146.03139	1.903
43146.19799	1.25
43146.2084	1.616
43146.22929	1.68
43146.2397	2.269
43089.69797	0.717
43090.71879	1.019
43090.73962	0.979
43090.76047	0.685
43090.7605	0.756
43090.77095	4.459
43090.77098	1.314
43091.51053	1.075
43091.5313	0.987
43093.50005	0.955
43093.53129	0.836
43094.06254	0.812
43094.0938	0.685
43094.09381	0.804
43095.21879	1.306
43095.28131	1.035
43095.28133	1.162
43095.30222	1.425
43095.30223	1.067
43095.34381	1.369
43097.37508	1.258
43097.38551	1.815
43097.3959	1.871
43097.41671	1.815
43097.41672	1.712
43106.10422	1.991
43106.14591	3.75
43107.27091	1.991
43107.32306	1.959
43107.33345	1.943
43107.33347	1.561
43108.91676	2.588
43109.04172	1.354
43110.34389	0.963
43112.1043	2.508
43112.16673	1.577
43112.32296	1.131
43112.35421	1.115
43132.22922	1.354
43132.26054	2.285
43132.27089	2.301
43145.45848	2.07
43146.25009	2.046
43146.25014	2.707
43146.31259	1.465
43146.34387	1.123
43146.3855	1.72
43094.00006	1.417
43097.26046	0.812
43117.01049	18.084
43117.01053	20.201
43110.97922	11.295
43131.58345	13.301
43117.0105	18.506
43111.06259	11.613
43096.25004	1.162
43096.44796	1.234
43110.97921	10.379
43131.58344	12.186
43108.05212	15.179
43111.04174	11.414
43117.01051	22.924
43111.01047	10.292
43136.19806	30.565
43117.01047	24.563
43117.01048	19.382
43131.58348	21.706
43111.00016	10.013
43111.01053	11.756
43131.58342	13.523
43131.58343	13.038
43131.58347	12.091
43091.53137	1.337
43091.55218	1.011
43091.56256	1.154
43091.56258	1.003
43091.64589	0.995
43091.65633	1.059
43091.79177	0.891
43091.79178	1.098
43092.53134	0.78
43092.56254	0.812
43092.59379	0.963
43092.80218	1.162
43093.97921	0.82
43094.03135	0.828
43094.0522	0.844
43095.23969	1.075
43095.23972	1.059
43096.43762	1.266
43097.42715	1.839
43097.95844	1.409
43097.95845	1.584
43097.96888	2.603
43098.17714	1.918
43103.18756	2.842
43106.11468	1.353
43106.37508	1.138
43107.19797	2.388
43107.2501	5.627
43107.26056	2.006
43108.08344	5.397
43108.09381	5.277
43108.4376	3.232
43109.44806	1.345
43110.06259	1.958
43111.25005	2.674
43111.3022	3.789
43111.9897	6.344
43112.3126	1.266
43112.32298	1.202
43112.35429	1.059
43130.69804	2.133
43131.53131	1.974
43132.19803	1.767
43132.19804	1.672
43132.40639	1.926
43132.41671	2.69
43132.41676	2.046
43133.13548	1.95
43133.13554	3.63
43133.16681	2.245
43145.6147	3.295
43145.6459	1.839
43146.42719	1.6
43089.6668	1.003
43091.55216	1.019
43091.55222	0.923
43092.63546	2.109
43092.80223	0.836
43094.03137	0.828
43094.43758	0.963
43096.25005	0.899
43097.4272	1.56
43098.18758	1.226
43098.23964	0.812
43103.21885	1.823
43103.21888	1.632
43106.08337	1.815
43107.22929	1.289
43107.3647	2.467
43108.08343	2.85
43108.09386	5.683
43108.12511	5.118
43108.16681	2.881
43108.1772	3.271
43109.05223	1.09
43109.08348	1.878
43110.01049	3.598
43111.07304	5.094
43111.07305	6.328
43111.30222	1.759
43111.36473	1.289
43111.37508	1.361
43112.05217	5.158
43112.28133	1.21
43131.53135	1.56
43132.22931	1.528
43132.41674	1.783
43133.16679	2.117
43144.68756	1.648
43145.14593	1.743
43146.19806	1.401
43146.42712	1.536
43089.66675	0.549
43090.72924	0.732
43090.75009	0.868
43091.56255	1.011
43091.58339	1.258
43092.8126	0.828
43093.53133	0.756
43095.20845	0.987
43096.43764	1.321
43097.36469	1.393
43097.97922	1.711
43098.17715	1.09
43098.19798	1.345
43098.2709	1.098
43098.28139	0.971
43098.2918	0.844
43103.18754	1.624
43103.21887	1.703
43106.14592	1.449
43107.22921	1.345
43107.22925	1.544
43107.23968	2.619
43107.23969	1.457
43107.36468	1.95
43108.13548	4.943
43108.17722	2.268
43109.92716	2.674
43109.92717	1.496
43110.00017	3.16
43110.45844	1.488
43111.07303	5.715
43111.08343	4.656
43111.30219	1.855
43111.98967	6.32
43112.31255	1.242
43112.31258	1.122
43112.35426	1.584
43112.35431	1.274
43112.38553	1.576
43132.19805	2.611
43132.40637	1.632
43145.61473	4.274
43089.68762	0.844
43091.53139	1.011
43091.55215	1.059
43091.60423	0.868
43092.55212	0.955
43092.64587	0.7
43092.69797	0.82
43092.71879	1.17
43092.80222	0.876
43094.43754	0.955
43094.47922	1.337
43095.25013	1.17
43096.43763	1.154
43096.44797	1.329
43097.36472	1.281
43097.95847	2.388
43097.9793	2.46
43098.30222	1.409
43106.1147	1.576
43108.09383	2.794
43108.09384	4.139
43108.17717	2.181
43108.17723	3.025
43108.43758	1.632
43108.43762	1.823
43108.44798	1.926
43109.44803	1.433
43109.44805	1.17
43109.45837	1.17
43109.92715	1.584
43110.01047	2.332
43110.01048	2.666
43110.02087	1.974
43110.02089	5.325
43111.0626	5.333
43111.06263	9.639
43111.08342	4.059
43111.36466	1.297
43111.98973	9.432
43112.15638	1.441
43130.69805	2.881
43131.52093	1.274
43132.22925	1.807
43133.1355	2.054
43133.16676	2.555
43133.17718	2.396
43133.19805	2.595
43144.68762	4.378
43090.72926	1.035
43090.7501	0.74
43091.55219	0.923
43091.5522	1.321
43091.7918	0.891
43092.56255	0.844
43092.63547	1.075
43093.52093	0.876
43093.52095	0.653
43093.52098	0.78
43093.91671	0.7
43094.03133	0.828
43094.40638	1.329
43094.47921	1.178
43094.48964	1.059
43095.18756	0.844
43095.36469	2.03
43097.95842	1.433
43097.97928	1.584
43098.19796	1.385
43098.27093	1.831
43098.29181	1.051
43107.25007	1.815
43107.25011	1.703
43108.43759	2.054
43108.87506	2.062
43110.0105	4.951
43111.07301	6.384
43111.3647	0.971
43112.34388	1.027
43112.35425	0.939
43112.3855	1.027
43133.13551	2.117
43145.14588	1.035
43145.14591	1.425
43090.72923	0.812
43091.60424	0.828
43091.79181	0.796
43092.81256	1.162
43094.40637	1.162
43094.40639	0.86
43095.18755	0.979
43095.18758	1.019
43095.20842	0.907
43095.37509	1.512
43096.25006	1.695
43097.36468	1.409
43097.97925	2.348
43097.97929	1.648
43098.17716	0.915
43098.27089	1.274
43098.27092	1.401
43098.27095	1.019
43098.3022	1.019
43106.03129	2.038
43106.1355	1.48
43106.36466	2.03
43106.36469	1.385
43107.19796	1.385
43107.22922	2.117
43107.23967	4.521
43108.0938	3.996
43108.87512	2.117
43109.44804	2.054
43110.06262	1.297
43110.07298	1.385
43110.15638	0.844
43111.01051	9.87
43111.05212	8.827
43111.07306	7.402
43111.36468	1.019
43111.37505	1.266
43112.15636	1.624
43133.17712	2.682
43146.41679	1.218
43090.7293	0.78
43091.56254	1.305
43091.57302	0.979
43093.52094	0.581
43094.06261	1.297
43096.2501	1.775
43096.44801	1.329
43097.96889	3.614
43103.18755	0.947
43106.11469	1.226
43107.23972	1.337
43107.26055	2.889
43107.36469	3.701
43107.37509	2.221
43108.09379	5.214
43108.12512	5.436
43108.13553	3.279
43108.1668	5.826
43110.01053	2.077
43110.06264	1.242
43110.14598	0.931
43110.32306	1.281
43111.06261	5.643
43111.06262	6.002
43111.30223	1.64
43111.98972	7.203
43112.2813	0.995
43112.31256	1.178
43112.35428	1.608
43130.65629	2.181
43132.22929	1.473
43133.13549	2.499
43133.17715	2.483
43089.66681	0.685
43089.68761	0.979
43091.53135	1.154
43091.58343	1.194
43091.60426	1.974
43091.62508	0.86
43091.6563	0.939
43091.68754	1.313
43092.55214	0.995
43092.7188	0.995
43092.81258	1.202
43093.52092	0.685
43093.53131	0.637
43094.40634	1.075
43094.48962	1.385
43095.20843	1.051
43095.20844	0.756
43095.37508	1.194
43097.41679	1.751
43097.42718	1.465
43097.94804	2.38
43098.25005	0.915
43098.27097	1.154
43103.21889	1.465
43106.04171	1.353
43106.09387	1.528
43106.09389	1.648
43106.10425	1.21
43106.11472	1.528
43107.20839	2.523
43107.22928	1.528
43107.36467	2.507
43107.37506	3.892
43108.1355	2.778
43111.00014	6.782
43111.18754	1.13
43111.36469	1.083
43112.15637	1.353
43112.27093	1.09
43112.38554	0.987
43132.40636	1.926
43132.40638	1.775
43132.41678	4.075
43133.16675	2.483
43145.61472	5.556
43089.66678	1.059
43089.66679	0.7
43090.75014	0.804
43091.52098	0.947
43091.61464	0.947
43091.65629	1.25
43091.81263	0.891
43092.55216	0.796
43092.81259	1.114
43094.00008	0.876
43094.03129	0.788
43094.0313	0.764
43094.05219	0.907
43094.06258	0.764
43094.06262	0.995
43094.08345	0.724
43094.43755	0.955
43094.44797	1.226
43095.36473	1.305
43095.3751	1.122
43097.36473	1.194
43097.42712	3.55
43097.95843	3.248
43098.18756	1.719
43098.27094	0.844
43106.09386	1.584
43106.11467	1.202
43106.12509	2.595
43106.13555	1.17
43108.13549	9.114
43108.44797	2.221
43108.87504	2.945
43108.87511	3.669
43109.90629	4.187
43109.92718	2.555
43111.30217	1.48
43111.98969	4.187
43112.3959	0.955
43131.52094	2.3
43131.53136	1.465
43145.10426	1.496
43145.61467	3.478
43145.64591	1.791
43146.41676	2.81
43146.41678	1.297
43089.68763	0.884
43091.55217	0.772
43092.53136	0.796
43092.69796	0.891
43092.80217	0.923
43095.36472	1.09
43096.25008	2.117
43097.40634	2.268
43097.97924	1.616
43098.27091	0.971
43107.23973	1.664
43107.25009	4.123
43108.8751	2.674
43109.44798	2.125
43110.15635	0.979
43110.97923	7.498
43111.0105	8.596
43111.04173	8.214
43111.08347	4.306
43111.36472	1.226
43112.16675	1.48
43112.27091	1.274
43112.31264	1.234
43130.6147	2.133
43131.52098	1.465
43131.53132	1.417
43132.41672	1.695
43133.19806	2.595
43145.61469	4.235
43089.66674	0.828
43089.68759	0.605
43090.72925	0.852
43090.75011	0.692
43091.58341	1.433
43091.63548	0.963
43092.53135	0.868
43092.63548	1.122
43092.80219	0.756
43092.8022	0.716
43093.52091	0.86
43093.53134	0.716
43094.0001	0.86
43094.09384	0.7
43094.4688	0.868
43094.46881	1.043
43095.23973	1.329
43095.25012	1.266
43095.37506	1.154
43097.41681	1.934
43098.23962	0.899
43103.18758	1.727
43106.08339	0.971
43106.13556	1.998
43106.38546	1.799
43107.22923	1.823
43107.25012	1.982
43108.12513	8.827
43109.44799	0.971
43110.04171	1.791
43111.25006	1.313
43111.30218	1.624
43111.36467	1.751
43112.15633	2.062
43112.15639	2.364
43112.3543	1.775
43112.38551	1.154
43112.38555	1.083
43130.61472	2.595
43131.64587	3.797
43132.198	1.584
43133.13547	2.109
43146.19805	1.274
43146.42716	1.313
43090.73966	0.804
43091.5834	0.971
43092.58337	0.764
43092.66671	0.923
43092.66672	1.305
43092.71881	1.48
43093.52097	1.051
43093.9688	0.995
43094.03131	0.788
43094.06255	0.86
43094.06256	0.915
43094.06259	0.876
43094.08343	0.669
43094.44796	0.915
43095.21884	0.971
43095.36467	1.21
43095.3647	0.947
43097.40637	2.077
43097.40638	2.085
43097.93755	1.592
43097.96887	2.014
43106.36465	1.64
43107.37508	1.719
43108.12514	5.174
43109.44801	1.441
43110.01051	2.444
43110.01054	2.332
43110.04172	3.176
43110.15634	1.433
43111.01046	8.214
43111.01048	7.976
43111.04172	6.75
43111.18755	2.213
43111.30216	1.998
43112.28129	1.178
43112.28131	1.011
43112.31261	1.48
43112.32297	1.051
43130.698	1.91
43130.69803	1.942
43131.53134	2.133
43132.19806	1.664
43132.40635	2.237
43133.13553	2.054
43144.68761	1.552
43144.68763	1.409
43089.66676	0.645
43089.68764	0.764
43090.75008	0.708
43090.75013	0.971
43091.58344	1.114
43091.63546	0.995
43091.79179	1.433
43092.55215	0.963
43092.61462	1.027
43092.71883	0.828
43094.0626	1.003
43094.08347	0.876
43095.18754	0.907
43095.20848	1.449
43097.42719	2.993
43098.17712	1.011
43098.25004	1.059
43106.10428	1.616
43107.20837	1.855
43107.27095	1.942
43107.27097	1.417
43107.3751	2.03
43108.08345	2.913
43108.08347	3.956
43108.1251	3.168
43108.17718	3.606
43110.07297	2.85
43110.15636	0.78
43110.15637	1.059
43111.01049	8.437
43111.073	4.999
43111.30215	1.918
43112.31259	1.106
43112.38556	1.035
43130.69806	2.714
43146.198	1.528
43090.72931	0.748
43091.53138	1.138
43091.61462	1.106
43091.63547	1.584
43091.81264	2.085
43093.94796	0.971
43093.94797	1.281
43094.05223	0.836
43094.46879	0.987
43095.25009	1.202
43095.37511	1.178
43096.44798	1.011
43097.42716	2.189
43103.21886	1.711
43106.10426	1.425
43106.13553	2.523
43106.36468	2.221
43107.18754	1.56
43107.22924	1.878
43107.26054	4.609
43107.36473	1.831
43108.17719	3.056
43108.43765	1.369
43108.44795	1.425
43108.44799	1.266
43108.87507	4.664
43110.01056	6.304
43110.45845	1.313
43111.00017	6.169
43111.04171	7.88
43111.07299	4.314
43111.08344	9.09
43111.18756	1.17
43111.25004	4.195
43112.15635	1.687
43112.31254	1.457
43112.31263	1.457
43112.34389	1.162
43131.52095	1.584
43131.52097	1.528
43132.19801	2.077
43132.2293	1.855
43133.17714	2.125
43133.17716	2.81
43144.68759	1.512
43145.1459	2.483
43146.41681	1.313
43146.42715	1.305
43146.42717	2.913
43090.73965	0.899
43091.52097	0.987
43091.53134	1.17
43091.60422	0.915
43091.79174	1.154
43091.81262	0.724
43094.00009	1.003
43094.08344	0.597
43094.08348	0.891
43095.20847	0.772
43095.2397	1.083
43095.36468	1.337
43096.4376	1.648
43096.43761	1.122
43097.3647	1.218
43097.40639	1.839
43097.4168	1.751
43097.42714	1.942
43097.93754	1.369
43097.97926	4.155
43098.19797	1.369
43098.27098	0.931
43098.30223	1.114
43098.31254	0.979
