date	time	date.time	425nm	455nm	485nm	515nm	555nm	615nm	660nm	695nm	tilt
43125	0.302233796	43125.30223	0.043	0.103	0.166	0.238	0.308	0.032	0.012	0.012	1.5
43125	0.31255787	43125.31256	0.039	0.083	0.131	0.194	0.251	0.026	0.009	0.01	1.3
43125	0.312569444	43125.31257	0.045	0.08	0.127	0.187	0.247	0.026	0.009	0.009	1.5
43125	0.312581019	43125.31258	0.039	0.079	0.138	0.196	0.257	0.025	0.008	0.009	1.6
43125	0.312592593	43125.31259	0.041	0.089	0.141	0.207	0.27	0.029	0.01	0.011	1.7
43125	0.312604167	43125.3126	0.04	0.086	0.132	0.204	0.262	0.03	0.009	0.011	1.8
43125	0.312615741	43125.31262	0.037	0.083	0.133	0.198	0.254	0.026	0.009	0.01	1.6
43125	0.323020833	43125.32302	0.046	0.105	0.176	0.245	0.314	0.032	0.01	0.012	1.4
43125	0.323032407	43125.32303	0.048	0.109	0.172	0.25	0.319	0.034	0.013	0.013	1.5
43125	0.323043993	43125.32304	0.053	0.109	0.162	0.25	0.313	0.033	0.012	0.011	1.9
43125	0.323055556	43125.32306	0.048	0.1	0.163	0.237	0.3	0.031	0.012	0.012	1.9
43125	0.32306713	43125.32307	0.043	0.096	0.156	0.228	0.296	0.03	0.011	0.011	1.3
43125	0.333391204	43125.33339	0.051	0.105	0.175	0.251	0.322	0.033	0.013	0.014	1.9
43125	0.333402778	43125.3334	0.063	0.109	0.187	0.251	0.327	0.034	0.012	0.013	1.5
43125	0.333414352	43125.33341	0.049	0.104	0.182	0.258	0.337	0.035	0.013	0.014	1.4
43125	0.333425926	43125.33343	0.054	0.12	0.195	0.279	0.359	0.038	0.015	0.014	2
43125	0.3334375	43125.33344	0.056	0.127	0.208	0.288	0.367	0.041	0.014	0.015	2
43125	0.333449074	43125.33345	0.054	0.111	0.18	0.268	0.337	0.037	0.013	0.013	1.7
43125	0.333460648	43125.33346	0.046	0.098	0.163	0.24	0.309	0.03	0.011	0.012	1.7
43125	0.333472222	43125.33347	0.049	0.105	0.17	0.241	0.317	0.032	0.006	0.012	1.6
43125	0.333483796	43125.33348	0.054	0.119	0.191	0.27	0.346	0.038	0.015	0.015	2
43125	0.34380787	43125.34381	0.047	0.112	0.179	0.257	0.34	0.037	0.014	0.014	2
43125	0.343819444	43125.34382	0.062	0.111	0.169	0.255	0.328	0.036	0.012	0.012	1.5
43125	0.343831019	43125.34383	0.044	0.093	0.159	0.236	0.309	0.034	0.011	0.012	1.8
43125	0.343842593	43125.34384	0.043	0.093	0.155	0.226	0.301	0.031	0.01	0.012	1.7
43125	0.343854167	43125.34385	0.045	0.099	0.159	0.232	0.306	0.033	0.011	0.012	1.6
43125	0.343865741	43125.34387	0.046	0.095	0.158	0.23	0.308	0.033	0.011	0.012	1.3
43125	0.343877315	43125.34388	0.048	0.097	0.145	0.23	0.309	0.033	0.012	0.012	1.7
43125	0.343888889	43125.34389	0.047	0.103	0.167	0.241	0.325	0.034	0.011	0.012	1.6
43125	0.343900463	43125.3439	0.046	0.111	0.175	0.253	0.34	0.037	0.013	0.014	1.9
43125	0.354224537	43125.35422	0.048	0.101	0.167	0.242	0.33	0.036	0.013	0.012	1.6
43125	0.354236111	43125.35424	0.059	0.102	0.169	0.26	0.335	0.036	0.013	0.014	1.3
43125	0.354247685	43125.35425	0.045	0.094	0.163	0.239	0.324	0.035	0.012	0.012	1.7
43125	0.354259259	43125.35426	0.044	0.094	0.156	0.228	0.306	0.034	0.013	0.012	1.8
43125	0.354270833	43125.35427	0.044	0.089	0.15	0.221	0.296	0.03	0.01	0.01	1.6
43125	0.354282407	43125.35428	0.045	0.094	0.154	0.224	0.311	0.032	0.011	0.012	1.5
43125	0.354293981	43125.35429	0.05	0.106	0.177	0.248	0.338	0.037	0.013	0.013	1.5
43125	0.354305556	43125.35431	0.049	0.106	0.178	0.256	0.342	0.037	0.013	0.013	1.6
43125	0.35431713	43125.35432	0.044	0.096	0.156	0.235	0.321	0.034	0.011	0.012	1.4
43125	0.364641204	43125.36464	0.044	0.088	0.145	0.211	0.284	0.03	0.01	0.011	1.4
43125	0.364652778	43125.36465	0.042	0.089	0.142	0.209	0.276	0.029	0.01	0.011	1.6
43125	0.364664352	43125.36466	0.036	0.068	0.131	0.195	0.261	0.027	0.009	0.009	1.9
43125	0.364675926	43125.36468	0.036	0.081	0.132	0.192	0.262	0.027	0.01	0.01	1.6
43125	0.3646875	43125.36469	0.04	0.084	0.138	0.201	0.274	0.029	0.01	0.01	1.7
43125	0.364699074	43125.3647	0.041	0.087	0.145	0.211	0.284	0.03	0.009	0.01	1.7
43125	0.364710648	43125.36471	0.042	0.086	0.136	0.205	0.281	0.031	0.012	0.011	1.5
43125	0.364722222	43125.36472	0.039	0.083	0.136	0.203	0.27	0.029	0.013	0.01	1.4
43125	0.364733796	43125.36473	0.039	0.079	0.128	0.194	0.259	0.026	0.009	0.01	1.7
43125	0.37505787	43125.37506	0.1	0.203	0.348	0.5	0.671	0.072	0.027	0.027	1.9
43125	0.375069444	43125.37507	0.101	0.205	0.341	0.491	0.667	0.072	0.028	0.027	1.8
43125	0.375081019	43125.37508	0.095	0.204	0.352	0.502	0.68	0.073	0.028	0.027	1.5
43125	0.375092593	43125.37509	0.101	0.213	0.357	0.512	0.686	0.075	0.029	0.028	1.5
43125	0.375104167	43125.3751	0.097	0.207	0.344	0.499	0.664	0.074	0.03	0.027	1.6
43125	0.375115741	43125.37512	0.091	0.192	0.329	0.475	0.636	0.067	0.026	0.026	1.7
43125	0.375127315	43125.37513	0.093	0.197	0.331	0.474	0.645	0.069	0.026	0.026	1.7
43125	0.375138889	43125.37514	0.1	0.214	0.354	0.509	0.685	0.075	0.03	0.027	1.6
43125	0.375150463	43125.37515	0.099	0.211	0.354	0.514	0.674	0.076	0.029	0.028	1.8
43125	0.385474537	43125.38547	0.042	0.083	0.131	0.199	0.289	0.033	0.011	0.011	1.3
43125	0.385486111	43125.38549	0.042	0.073	0.129	0.189	0.275	0.031	0.01	0.011	1.5
43125	0.385497685	43125.3855	0.038	0.072	0.112	0.179	0.259	0.027	0.01	0.01	1.4
43125	0.385509259	43125.38551	0.04	0.066	0.113	0.174	0.253	0.028	0.009	0.01	1.6
43125	0.385520833	43125.38552	0.034	0.07	0.116	0.176	0.258	0.029	0.011	0.01	1.5
43125	0.385532407	43125.38553	0.035	0.072	0.117	0.183	0.268	0.03	0.01	0.01	1.6
43125	0.385543981	43125.38554	0.043	0.076	0.122	0.185	0.27	0.031	0.011	0.01	1.3
43125	0.385555556	43125.38556	0.035	0.072	0.12	0.181	0.264	0.029	0.007	0.01	1.6
43125	0.38556713	43125.38557	0.032	0.068	0.116	0.176	0.264	0.029	0.009	0.01	2
43125	0.395891204	43125.39589	0.064	0.131	0.221	0.319	0.438	0.046	0.017	0.017	1.4
43125	0.395902778	43125.3959	0.071	0.142	0.234	0.336	0.466	0.051	0.019	0.019	1.7
43125	0.395914352	43125.39591	0.069	0.128	0.243	0.35	0.473	0.052	0.018	0.019	1.5
43125	0.395925926	43125.39593	0.07	0.14	0.228	0.335	0.454	0.051	0.019	0.018	1.3
43125	0.3959375	43125.39594	0.062	0.13	0.216	0.322	0.44	0.048	0.019	0.018	1.9
43125	0.395949074	43125.39595	0.064	0.133	0.218	0.322	0.44	0.048	0.019	0.017	1.7
43125	0.395960648	43125.39596	0.062	0.134	0.23	0.323	0.439	0.048	0.018	0.017	1.7
43125	0.395972222	43125.39597	0.062	0.13	0.214	0.318	0.435	0.046	0.017	0.017	1.8
43125	0.395983796	43125.39598	0.066	0.135	0.223	0.323	0.446	0.048	0.018	0.017	1.3
43125	0.40630787	43125.40631	0.075	0.148	0.25	0.357	0.481	0.054	0.02	0.02	1.5
43125	0.406319444	43125.40632	0.069	0.145	0.242	0.349	0.464	0.053	0.02	0.019	1.3
43125	0.406331019	43125.40633	0.063	0.118	0.22	0.324	0.432	0.047	0.017	0.017	1.3
43125	0.406342593	43125.40634	0.064	0.129	0.219	0.316	0.429	0.045	0.017	0.016	1.3
43125	0.406354167	43125.40635	0.065	0.141	0.228	0.329	0.447	0.049	0.017	0.018	1.3
43125	0.406365741	43125.40637	0.068	0.139	0.232	0.34	0.455	0.05	0.019	0.018	1.8
43125	0.406377315	43125.40638	0.068	0.136	0.227	0.329	0.446	0.049	0.018	0.018	1.5
43125	0.406388889	43125.40639	0.062	0.135	0.219	0.327	0.442	0.046	0.018	0.017	1.4
43125	0.406400463	43125.4064	0.066	0.139	0.235	0.337	0.458	0.048	0.02	0.019	1.7
43125	0.416724537	43125.41672	0.046	0.098	0.161	0.235	0.334	0.036	0.014	0.013	1.7
43125	0.416736111	43125.41674	0.061	0.11	0.185	0.26	0.358	0.041	0.015	0.014	1.7
43125	0.416747685	43125.41675	0.048	0.098	0.173	0.259	0.35	0.041	0.014	0.015	1.7
43125	0.416759259	43125.41676	0.046	0.092	0.155	0.233	0.321	0.035	0.012	0.013	1.5
43125	0.416770833	43125.41677	0.042	0.087	0.142	0.218	0.305	0.031	0.015	0.012	1.4
43125	0.416782407	43125.41678	0.045	0.093	0.153	0.226	0.322	0.033	0.012	0.013	1.4
43125	0.416793981	43125.41679	0.049	0.105	0.182	0.256	0.36	0.04	0.015	0.014	1.5
43125	0.416805556	43125.41681	0.056	0.112	0.178	0.268	0.366	0.041	0.016	0.014	1.7
43125	0.41681713	43125.41682	0.047	0.1	0.163	0.244	0.333	0.037	0.013	0.013	1.7
43125	0.427141204	43125.42714	0.047	0.096	0.157	0.232	0.323	0.038	0.014	0.013	1.8
43125	0.427152778	43125.42715	0.053	0.092	0.15	0.23	0.318	0.036	0.013	0.012	1.6
43125	0.427164352	43125.42716	0.041	0.072	0.143	0.217	0.301	0.032	0.01	0.013	1.7
43125	0.427175926	43125.42718	0.048	0.085	0.141	0.212	0.298	0.032	0.012	0.012	1.4
43125	0.4271875	43125.42719	0.047	0.09	0.141	0.218	0.305	0.033	0.015	0.011	2
43125	0.427199074	43125.4272	0.043	0.091	0.152	0.224	0.313	0.035	0.012	0.012	1.6
43125	0.427210648	43125.42721	0.044	0.095	0.156	0.226	0.318	0.035	0.013	0.012	1.6
43125	0.427222222	43125.42722	0.047	0.094	0.152	0.231	0.32	0.036	0.012	0.013	1.4
43125	0.427233796	43125.42723	0.044	0.092	0.151	0.227	0.315	0.034	0.012	0.01	1.6
43125	0.43755787	43125.43756	0.02	0.042	0.057	0.097	0.154	0.017	0.005	0.005	1.6
43125	0.437569444	43125.43757	0.02	0.035	0.047	0.092	0.149	0.016	0.006	0.005	1.7
43125	0.437581019	43125.43758	0.017	0.019	0.056	0.096	0.154	0.016	0.005	0.005	1.6
43125	0.437592593	43125.43759	0.022	0.041	0.065	0.104	0.169	0.019	0.006	0.006	1.7
43125	0.437604167	43125.4376	0.023	0.048	0.075	0.115	0.185	0.022	0.008	0.006	1.9
43125	0.437615741	43125.43762	0.025	0.048	0.076	0.122	0.19	0.023	0.009	0.007	1.6
43125	0.437627315	43125.43763	0.02	0.04	0.064	0.104	0.162	0.019	0.006	0.006	1.4
43125	0.437638889	43125.43764	0.019	0.033	0.046	0.085	0.133	0.015	0.005	0.004	1.7
43125	0.437650463	43125.43765	0.016	0.032	0.051	0.084	0.135	0.014	0.006	0.004	1.3
43125	0.447974537	43125.44797	0.013	0.015	0.021	0.041	0.073	0.009	0	0.002	1.4
43125	0.447986111	43125.44799	0.018	0.017	0.051	0.043	0.071	0.008	0.001	0.001	1.5
43125	0.447997685	43125.448	0.009	0.009	0.018	0.04	0.067	0.009	0.001	0.002	1.7
43125	0.448009259	43125.44801	0.009	0.014	0.018	0.035	0.062	0.008	0.002	0.001	1.5
43125	0.448020833	43125.44802	0.009	0.011	0.017	0.036	0.062	0.008	-0.002	0.001	1.9
43125	0.448032407	43125.44803	0.012	0.014	0.017	0.038	0.065	0.008	0.002	0.001	1.6
43125	0.448043981	43125.44804	0.006	0.012	0.061	0.037	0.067	0.007	0.002	0.002	1.8
43125	0.448055556	43125.44806	0.011	0.01	0.009	0.035	0.063	0.008	0.001	0.002	1.5
43125	0.44806713	43125.44807	0.007	0.012	0.017	0.035	0.071	0.007	0.001	0.002	1.7
43125	0.458391204	43125.45839	0.007	0.009	0.008	0.024	0.05	0.006	-0.001	0.001	1.5
43125	0.458402778	43125.4584	0.018	0.012	0.014	0.032	0.061	0.007	0.001	0.003	1.8
43125	0.458414352	43125.45841	0.008	0.024	0.015	0.036	0.066	0.009	0.002	0.002	1.6
43125	0.458425926	43125.45843	0.003	0.015	0.013	0.031	0.058	0.008	0.001	0.001	1.5
43125	0.4584375	43125.45844	0.009	0.009	0.009	0.025	0.052	0.005	0.001	0.002	1.5
43125	0.458449074	43125.45845	0.007	0.013	0.012	0.028	0.055	0.007	0.001	0.002	1.5
43125	0.458460648	43125.45846	0.009	0.014	0.009	0.031	0.061	0.007	0.001	0.001	1.8
43125	0.458472222	43125.45847	0.009	0.014	0.016	0.03	0.057	0.006	0	0.001	1.6
43125	0.458483796	43125.45848	0.01	0.015	0.012	0.027	0.063	0.007	0.001	0.002	1.7
43125	0.46880787	43125.46881	0.007	0.017	0.017	0.039	0.079	0.009	0.001	0.004	1.5
43125	0.468819444	43125.46882	0.017	0.017	0.015	0.037	0.077	0.009	0.001	0.001	1.5
43125	0.468831019	43125.46883	0.012	-0.019	0.018	0.039	0.082	0.01	0.002	0.002	1.5
43125	0.468842593	43125.46884	0.017	0.015	0.022	0.038	0.077	0.009	0.002	0.003	1.7
43125	0.468854167	43125.46885	0.01	0.016	0.02	0.04	0.081	0.01	0.003	0.002	1.6
43125	0.468865741	43125.46887	0.014	0.016	0.018	0.04	0.083	0.01	0.003	0.003	1.3
43125	0.468877315	43125.46888	0.005	0.015	0.02	0.039	0.079	0.009	0.004	0.002	1.6
43125	0.468888889	43125.46889	0.011	0.011	0.019	0.038	0.075	0.009	0.001	0.002	1.5
43125	0.468900463	43125.4689	0.013	0.016	0.013	0.039	0.079	0.009	0.002	0.002	1.8
43125	0.479224537	43125.47922	0.012	0.015	0.018	0.04	0.085	0.009	0.002	0.003	1.4
43125	0.479236111	43125.47924	0.013	0.015	0.019	0.04	0.088	0.009	0.002	0.011	1.2
43125	0.479247685	43125.47925	0.009	0.014	0.021	0.04	0.083	0.01	0.001	0.003	1.6
43125	0.479259259	43125.47926	0.011	0.015	0.017	0.037	0.081	0.01	0.002	0.002	1.9
43125	0.479270833	43125.47927	0.008	0.013	0.018	0.039	0.081	0.009	0.002	0.002	1.7
43125	0.479282407	43125.47928	0.014	0.015	0.019	0.038	0.081	0.01	0.002	0.002	1.7
43125	0.479293981	43125.47929	0.013	0.015	0.023	0.041	0.084	0.01	0.003	0.003	1.8
43125	0.479305556	43125.47931	0.009	0.019	0.021	0.041	0.088	0.009	0.002	0.002	1.9
43125	0.47931713	43125.47932	0.011	0.015	0.021	0.041	0.085	0.011	0.003	0.003	1.8
43125	0.489641204	43125.48964	0.011	0.017	0.021	0.041	0.088	0.013	0.002	0.003	1.7
43125	0.489652778	43125.48965	0.015	0.016	0.022	0.043	0.093	0.012	0.003	0.004	1.9
43125	0.489664352	43125.48966	0.011	0.005	0.022	0.04	0.089	0.011	0.003	0.002	1.7
43125	0.489675926	43125.48968	0.009	0.013	0.012	0.037	0.075	0.008	0.001	0.002	1.4
43125	0.4896875	43125.48969	0.012	0.008	0.016	0.034	0.071	0.009	0.002	0.002	1.6
43125	0.489699074	43125.4897	0.012	0.013	0.018	0.035	0.082	0.01	0.002	0.003	1.3
43125	0.489710648	43125.48971	0.014	0.016	0.021	0.044	0.088	0.012	0.003	0.003	1.5
43125	0.489722222	43125.48972	0.013	0.016	0.019	0.041	0.088	0.01	0.003	0.002	1.4
43125	0.489733796	43125.48973	0.013	0.018	0.021	0.043	0.087	0.012	0.002	0.003	1.9
43125	0.50005787	43125.50006	0.017	0.025	0.038	0.066	0.133	0.016	0.004	0.004	1.6
43125	0.500069444	43125.50007	0.022	0.024	0.035	0.077	0.14	0.019	0.004	0.003	1.7
43125	0.500081019	43125.50008	0.012	0.015	0.039	0.069	0.132	0.017	0.003	0.005	1.7
43125	0.500092604	43125.50009	0.014	0.021	0.028	0.06	0.112	0.014	0.003	0.003	1.8
43125	0.500104167	43125.5001	0.013	0.021	0.025	0.052	0.109	0.012	0.003	0.003	1.7
43125	0.500115741	43125.50012	0.015	0.023	0.03	0.055	0.116	0.013	0.003	0.004	1.6
43125	0.500127315	43125.50013	0.018	0.023	0.032	0.057	0.12	0.015	0.003	0.004	1.9
43125	0.500138889	43125.50014	0.016	0.021	0.033	0.062	0.124	0.015	0.003	0.005	1.6
43125	0.500150463	43125.50015	0.015	0.026	0.035	0.065	0.13	0.015	0.004	0.003	1.7
43125	0.510474537	43125.51047	0.022	0.034	0.058	0.1	0.179	0.022	0.007	0.007	1.6
43125	0.510486111	43125.51049	0.022	0.033	0.053	0.089	0.165	0.019	0.005	0.001	1.7
43125	0.510497685	43125.5105	0.025	0.039	0.059	0.098	0.189	0.021	0.007	0.007	1.5
43125	0.510509259	43125.51051	0.022	0.039	0.073	0.116	0.216	0.026	0.009	0.008	1.3
43125	0.510520833	43125.51052	0.025	0.037	0.068	0.119	0.214	0.027	0.009	0.008	1.9
43125	0.510532407	43125.51053	0.023	0.038	0.064	0.102	0.191	0.023	0.007	0.008	1.3
43125	0.510543981	43125.51054	0.024	0.035	0.056	0.099	0.18	0.022	0.006	0.006	1.8
43125	0.510555556	43125.51056	0.027	0.037	0.06	0.102	0.19	0.023	0.007	0.006	1.5
43125	0.51056713	43125.51057	0.029	0.039	0.061	0.109	0.2	0.024	0.008	0.007	1.4
43125	0.520891204	43125.52089	0.021	0.034	0.054	0.098	0.183	0.021	0.006	0.007	1.7
43125	0.520902778	43125.5209	0.03	0.041	0.068	0.108	0.212	0.023	0.008	0.008	1.6
43125	0.520914352	43125.52091	0.032	0.05	0.094	0.152	0.275	0.035	0.013	0.011	1.7
43125	0.520925926	43125.52093	0.03	0.051	0.083	0.144	0.251	0.033	0.01	0.009	1.7
43125	0.5209375	43125.52094	0.023	0.04	0.061	0.109	0.193	0.025	0.007	0.007	1.8
43125	0.520949074	43125.52095	0.021	0.036	0.054	0.094	0.181	0.02	0.006	0.007	1.4
43125	0.520960648	43125.52096	0.025	0.041	0.07	0.111	0.214	0.025	0.008	0.008	1.3
43125	0.520972222	43125.52097	0.03	0.048	0.081	0.134	0.246	0.029	0.01	0.01	1.6
43125	0.520983796	43125.52098	0.03	0.048	0.079	0.139	0.24	0.03	0.011	0.009	1.6
43125	0.53130787	43125.53131	0.03	0.05	0.087	0.14	0.239	0.027	0.009	0.01	1.5
43125	0.531319444	43125.53132	0.035	0.057	0.095	0.153	0.258	0.031	0.01	0.01	1.5
43125	0.531331019	43125.53133	0.035	0.046	0.102	0.162	0.271	0.031	0.011	0.01	2
43125	0.531342593	43125.53134	0.035	0.059	0.102	0.162	0.271	0.031	0.011	0.01	1.6
43125	0.531354167	43125.53135	0.036	0.063	0.106	0.168	0.282	0.033	0.012	0.01	1.6
43125	0.531365741	43125.53137	0.033	0.062	0.108	0.173	0.285	0.034	0.012	0.011	1.7
43125	0.531377315	43125.53138	0.034	0.053	0.071	0.162	0.262	0.031	0.011	0.009	1.7
43125	0.531388889	43125.53139	0.033	0.051	0.093	0.146	0.242	0.027	0.009	0.009	1.5
43125	0.531400463	43125.5314	0.031	0.057	0.094	0.15	0.258	0.028	0.01	0.008	1.3
43125	0.541724537	43125.54172	0.067	0.133	0.23	0.357	0.509	0.057	0.021	0.02	1.7
43125	0.541736111	43125.54174	0.064	0.125	0.211	0.328	0.48	0.05	0.019	0.019	1.5
43125	0.541747685	43125.54175	0.06	0.127	0.243	0.335	0.495	0.053	0.018	0.019	1.4
43125	0.541759259	43125.54176	0.073	0.14	0.242	0.362	0.523	0.057	0.013	0.021	1.5
43125	0.541770833	43125.54177	0.072	0.142	0.244	0.371	0.532	0.06	0.023	0.021	1.8
43125	0.541782407	43125.54178	0.071	0.14	0.243	0.364	0.518	0.056	0.022	0.02	1.4
43125	0.541793981	43125.54179	0.071	0.137	0.244	0.363	0.517	0.058	0.023	0.02	1.6
43125	0.541805556	43125.54181	0.066	0.128	0.22	0.339	0.481	0.054	0.02	0.019	1.4
43125	0.54181713	43125.54182	0.058	0.108	0.196	0.299	0.426	0.047	0.015	0.016	1.7
43125	0.552141204	43125.55214	0.088	0.185	0.32	0.453	0.612	0.066	0.025	0.025	1.7
43125	0.552152778	43125.55215	0.085	0.182	0.311	0.449	0.596	0.067	0.024	0.024	1.8
43125	0.552164352	43125.55216	0.087	0.159	0.274	0.405	0.544	0.057	0.022	0.021	1.3
43125	0.552175926	43125.55218	0.069	0.148	0.263	0.382	0.519	0.052	0.023	0.02	1.6
43125	0.5521875	43125.55219	0.073	0.158	0.276	0.395	0.536	0.056	0.02	0.022	1.3
43125	0.552199074	43125.5522	0.082	0.166	0.291	0.421	0.569	0.061	0.02	0.022	1.8
43125	0.552210648	43125.55221	0.084	0.172	0.299	0.433	0.581	0.062	0.024	0.023	1.3
43125	0.552222222	43125.55222	0.078	0.167	0.298	0.424	0.566	0.061	0.024	0.023	1.5
43125	0.552233796	43125.55223	0.075	0.158	0.275	0.404	0.543	0.058	0.021	0.022	1.7
43125	0.56255787	43125.56256	0.028	0.057	0.094	0.143	0.204	0.021	0.011	0.008	1.9
43125	0.562569444	43125.56257	0.031	0.06	0.101	0.154	0.219	0.023	0.007	0.008	1.8
43125	0.562581019	43125.56258	0.027	0.054	0.088	0.139	0.191	0.02	0.005	0.007	1.6
43125	0.562592593	43125.56259	0.021	0.048	0.075	0.12	0.168	0.017	0.008	0.007	1.5
43125	0.562604167	43125.5626	0.022	0.049	0.079	0.119	0.171	0.017	0.005	0.006	1.6
43125	0.562615741	43125.56262	0.023	0.049	0.085	0.132	0.18	0.018	0.006	0.007	1.8
43125	0.562627315	43125.56263	0.027	0.054	0.086	0.136	0.193	0.02	0.006	0.007	1.6
43125	0.562638889	43125.56264	0.025	0.062	0.094	0.145	0.204	0.022	0.006	0.008	1.6
43125	0.562650463	43125.56265	0.031	0.059	0.095	0.145	0.202	0.022	0.006	0.008	1.7
43125	0.572974537	43125.57297	0.018	0.028	0.044	0.078	0.124	0.014	0.002	0.004	1.7
43125	0.572986111	43125.57299	0.018	0.032	0.041	0.079	0.122	0.012	0.003	0.004	1.5
43125	0.572997685	43125.573	0.028	0.031	0.066	0.08	0.124	0.013	0.003	0.003	2
43125	0.573009259	43125.57301	0.019	0.03	0.046	0.079	0.121	0.011	0.007	0.003	1.6
43125	0.573020833	43125.57302	0.019	0.03	0.051	0.079	0.122	0.011	0.003	0.004	1.5
43125	0.573032407	43125.57303	0.017	0.033	0.045	0.078	0.128	0.014	0.003	0.003	1.5
43125	0.573043981	43125.57304	0.018	0.032	0.048	0.081	0.127	0.013	0.004	0.004	1.8
43125	0.573055556	43125.57306	0.02	0.031	0.05	0.072	0.121	0.011	0.003	0.004	1.7
43125	0.57306713	43125.57307	0.014	0.032	0.043	0.075	0.121	0.013	0.008	0.004	1.5
43125	0.583391204	43125.58339	0.017	0.025	0.04	0.067	0.107	0.012	0.003	0.003	1.4
43125	0.583402778	43125.5834	0.019	0.028	0.044	0.075	0.12	0.013	0.003	0.005	1.5
43125	0.583414352	43125.58341	0.015	0.028	0.045	0.076	0.12	0.013	0.005	0.004	1.5
43125	0.583425926	43125.58343	0.017	0.025	0.04	0.069	0.109	0.018	0.005	0.002	1.5
43125	0.5834375	43125.58344	0.009	0.017	0.031	0.057	0.092	0.01	0.002	0.003	1.3
43125	0.583449074	43125.58345	0.013	0.02	0.03	0.054	0.089	0.008	0.001	0.002	1.4
43125	0.583460648	43125.58346	0.015	0.021	0.035	0.061	0.098	0.009	0.003	0.003	1.4
43125	0.583472222	43125.58347	0.018	0.025	0.042	0.068	0.112	0.011	0.003	0.003	1.6
43125	0.583483796	43125.58348	0.014	0.027	0.035	0.069	0.11	0.012	0	0.003	1.4
43125	0.59380787	43125.59381	0.011	0.014	0.022	0.04	0.071	0.008	0.001	0.003	1.6
43125	0.593819444	43125.59382	0.012	0.019	0.023	0.043	0.071	0.008	0.002	0.001	1.8
43125	0.593831019	43125.59383	0.011	0.01	0.02	0.039	0.067	0.007	0.001	0.003	1.5
43125	0.593842593	43125.59384	0.008	0.017	0.019	0.038	0.066	0.007	0.003	0.001	1.7
43125	0.593854167	43125.59385	0.008	0.015	0.018	0.037	0.065	0.007	0.001	0.002	2
43125	0.593865741	43125.59387	0.009	0.019	0.017	0.039	0.066	0.007	0.001	0.002	1.6
43125	0.593877315	43125.59388	0.01	0.015	0.045	0.042	0.073	0.008	0.002	0.002	1.5
43125	0.593888889	43125.59389	0.011	0.012	0.02	0.043	0.075	0.009	0.002	0.002	1.6
43125	0.593900463	43125.5939	0.008	0.015	0.024	0.044	0.073	0.009	0.001	0.002	1.6
43125	0.604224537	43125.60422	0.007	0.009	0.016	0.03	0.053	0.006	0	0.002	1.3
43125	0.604236111	43125.60424	0.014	0.016	0.028	0.035	0.061	0.006	0	0.002	1.5
43125	0.604247685	43125.60425	0.006	0.012	0.014	0.038	0.062	0.007	0.001	0.001	1.5
43125	0.604259259	43125.60426	0.002	0.014	0.014	0.03	0.054	0.006	0	0.001	1.5
43125	0.604270833	43125.60427	0.008	0.008	0.009	0.029	0.045	0.004	0.001	0.002	1.7
43125	0.604282407	43125.60428	0.008	0.011	0.013	0.028	0.05	0.004	0	0.002	1.7
43125	0.604293981	43125.60429	0.014	0.013	0.005	0.033	0.056	0.006	0.001	0.002	1.6
43125	0.604305556	43125.60431	0.006	0.013	0.018	0.034	0.059	0.006	0.001	0.002	1.5
43125	0.60431713	43125.60432	0.011	0.012	0.014	0.031	0.055	0.005	0.001	0.001	1.4
43125	0.614641204	43125.61464	0.003	0.007	-0.002	0.006	0.012	0.002	-0.002	0	1.3
43125	0.614652778	43125.61465	-0.002	0.007	0	0	0.009	0.001	-0.003	0	1.5
43125	0.614664352	43125.61466	0.001	0.004	-0.004	0.005	0.008	0	-0.007	0	1.7
43125	0.614675926	43125.61468	0.004	0.002	-0.002	0.006	0.009	0.001	-0.001	-0.001	1.3
43125	0.6146875	43125.61469	0.003	0.004	0.003	0.01	0.012	0.002	-0.002	-0.001	1.4
43125	0.614699074	43125.6147	0.002	0.002	-0.001	0.006	0.008	0.001	0	0	1.6
43125	0.614710648	43125.61471	0.007	-0.001	0.001	0.006	0.006	0.001	-0.001	0	1.9
43125	0.614722222	43125.61472	0.003	0.004	0	0.006	0.009	0.002	-0.003	-0.001	1.4
43125	0.614733796	43125.61473	0.003	0.008	-0.003	0.005	0.005	0.002	-0.002	0	1.6
43125	0.62505787	43125.62506	0.005	0.003	0	0.005	0.014	0	-0.002	-0.001	1.9
43125	0.625069444	43125.62507	-0.017	0.007	-0.01	0.005	0.007	0.001	-0.002	-0.001	1.2
43125	0.625081019	43125.62508	0.001	0.005	-0.005	0.005	0.006	0	0.001	-0.001	1.6
43125	0.625092593	43125.62509	0.004	0.006	-0.004	0.004	0.006	0.001	-0.001	-0.001	1.6
43125	0.625104167	43125.6251	0.004	0	-0.006	0.002	0.003	0.001	-0.005	-0.001	1.8
43125	0.625115741	43125.62512	0.003	0.002	-0.006	0.005	0.006	0.001	-0.002	-0.001	1.6
43125	0.625127315	43125.62513	0.001	0.005	-0.003	0.006	0.007	0	-0.001	-0.001	1.7
43125	0.625138889	43125.62514	0.005	0.002	-0.003	0.005	0.008	0	-0.001	-0.001	1.5
43125	0.625150463	43125.62515	0.008	0.002	-0.005	0.006	0.01	0	-0.002	-0.001	1.9
43125	0.635474537	43125.63547	0.005	0.006	0	0.013	0.024	0.003	-0.001	0	1.5
