date.time	ntu	max.spectra	sum.irr
43482.1459	0.705		
43482.14591	0.729		
43482.14592	1.474		
43482.14593	0.889		
43482.14594	0.857		
43482.14595	1.033		
43482.14597	0.937		
43482.14598	0.729		
43482.15629	0.617		
43482.1563	0.649		
43482.15631	0.609		
43482.15632	0.593		
43482.15634	1.201		
43482.15635	0.497		
43482.15636	0.745		
43482.15637	0.665		
43482.15638	0.505		
43482.15639	4.725		
43482.16671	1.146		
43482.16672	2.123		
43482.16673	0.817		
43482.16674	0.665		
43482.16675	0.601		
43482.16676	0.529		
43482.16678	0.913		
43482.16679	0.593		
43482.1668	0.617		
43482.16681	0.521		
43482.17712	0.545		
43482.17713	0.513		
43482.17715	0.561		
43482.17716	0.865		
43482.17717	0.537		
43482.17718	0.577		
43482.17719	0.617		
43482.1772	0.585		
43482.17722	0.553		
43482.17723	0.593		
43482.18754	0.705		
43482.18755	0.849		
43482.18756	0.793		
43482.18757	0.529		
43482.18759	0.673		
43482.1876	0.601		
43482.18761	0.601		
43482.18762	0.689		
43482.18763	0.465		
43482.18764	0.513		
43482.19796	0.577		
43482.19797	0.601		
43482.19798	1.106		
43482.19799	0.905		
43482.198	0.793		
43482.19801	0.681		
43482.19803	0.585		
43482.19804	0.673		
43482.19805	2.644		
43482.19806	0.609		
43482.20837	0.938		
43482.20838	1.362		
43482.2084	0.705		
43482.20841	0.801		
43482.20842	0.737		
43482.20843	0.577		
43482.20844	0.585		
43482.20845	1.122		
43482.20847	0.785		
43482.20848	0.825		
43482.21879	0.761		
43482.2188	0.601		
43482.21881	0.473		
43482.21882	0.577		
43482.21884	1.05		
43482.21885	0.745		
43482.21886	0.625		
43482.21887	1.666		
43482.21888	0.537		
43482.21889	0.641		
43482.22921	0.537		
43482.22922	0.898		
43482.22923	0.569		
43482.22924	0.689		
43482.22925	0.801		
43482.22926	0.641		
43482.22928	0.577		
43482.22929	0.657		
43482.2293	2.116		
43482.22931	1.13		
43482.23962	1.082		
43482.23963	0.89		
43482.23965	0.625		
43482.23966	0.866		
43482.23967	0.609		
43482.23968	1.202		
43482.23969	0.737		
43482.2397	1.443		
43482.23971	0.801		
43482.23973	0.801		
43482.25004	0.689		
43482.25005	1.034		
43482.25006	0.793		
43482.25007	0.874		
43482.25009	0.777		
43482.2501	0.874		
43482.25011	0.665		
43482.25012	0.882		
43482.25013	0.641		
43482.25014	0.729		
43482.26046	0.834		
43482.26047	0.713		
43482.26048	0.593		
43482.26049	1.707		
43482.2605	0.681		
43482.26051	1.13		
43482.26053	1.066		
43482.26054	0.737		
43482.26055	0.689		
43482.26056	0.657		
43482.27087	1.122		
43482.27088	0.601		
43482.2709	0.521		
43482.27091	0.954		
43482.27092	0.753		
43482.27093	0.681		
43482.27094	0.657		
43482.27096	0.681		
43482.27096	0.649		
43482.27098	0.505		
43482.28129	0.577		
43482.2813	0.577		
43482.28131	0.481		
43482.28132	0.553		
43482.28134	0.553		
43482.28135	0.657		
43482.28136	0.673		
43482.28137	0.513		
43482.28138	0.737		
43482.28139	0.569		
43482.29171	0.497		
43482.29172	0.577		
43482.29173	0.593		
43482.29174	0.617		
43482.29175	0.593		
43482.29176	0.553		
43482.29178	0.673		
43482.29179	0.545		
43482.2918	0.481		
43482.29181	0.649		
43482.30212	0.433		
43482.30213	0.481		
43482.30215	0.465		
43482.30216	0.561		
43482.30217	0.697		
43482.30218	0.489		
43482.30219	0.569		
43482.3022	0.753		
43482.30222	0.521		
43482.30223	0.401		
43482.31254	0.449		
43482.31255	1.491		
43482.31256	0.633		
43482.31257	0.617		
43482.31259	0.881		
43482.3126	0.505		
43482.31261	0.713		
43482.31262	0.433		
43482.31263	0.569		
43482.31264	0.729		
43482.32296	0.681		
43482.32297	0.561		
43482.32298	0.441		
43482.32299	1.066		
43482.323	0.521		
43482.32301	0.561		
43482.32303	0.865		
43482.32304	0.521		
43482.32305	0.633		
43482.32306	0.537		
43482.33337	0.457		
43482.33338	0.489		
43482.3334	0.898		
43482.33341	0.553		
43482.33342	0.377		
43482.33343	0.425		
43482.33344	0.385		
43482.33345	0.441		
43482.33347	0.553		
43482.33348	0.473		
43482.34379	0.497		
43482.3438	0.497		
43482.34381	0.425		
43482.34382	0.505		
43482.34384	0.489		
43482.34385	0.489		
43482.34386	0.417		
43482.34387	0.489		
43482.34388	0.409		
43482.34389	0.425		
43482.35421	0.489		
43482.35422	0.417		
43482.35423	0.545		
43482.35424	0.465		
43482.35425	0.465		
43482.35426	0.537		
43482.35428	0.385		
43482.35429	0.409		
43482.3543	0.417		
43482.35431	0.465		
43482.36462	0.481		
43482.36463	0.521		
43482.36465	0.473		
43482.36466	0.529		
43482.36467	0.385		
43482.36468	0.409		
43482.36469	0.449		
43482.3647	0.449		
43482.36472	0.497		
43482.36473	0.441		
43482.37504	0.361		
43482.37505	0.505		
43482.37506	0.441		
43482.37507	0.561		
43482.37509	0.481		
43482.3751	0.425		
43482.37511	0.553		
43482.37512	0.433		
43482.37513	0.377		
43482.37514	0.481		
43482.38546	0.393		
43482.38547	0.417		
43482.38548	0.417		
43482.38549	0.441		
43482.3855	0.344		
43482.38551	0.457		
43482.38553	0.489		
43482.38554	0.417		
43482.38555	0.593		
43482.38556	0.449		
43482.39587	0.529		
43482.39588	0.897		
43482.3959	0.393		
43482.39591	0.385		
43482.39592	0.457		
43482.39593	4.078		
43482.39594	0.529		
43482.39595	0.481		
43482.39596	0.489		
43482.39598	0.416		
43482.40629	0.481		
43482.4063	0.569		
43482.40631	0.513		
43482.40632	0.513		
43482.40634	0.441		
43482.40635	0.473		
43482.40636	0.513		
43482.40637	0.521		
43482.40638	0.969		
43482.40639	0.513		
43482.41671	0.561		
43482.41672	0.641		
43482.41673	1.129		
43482.41674	0.593		
43482.41675	0.424		
43482.41676	0.432		
43482.41678	0.609		
43482.41679	0.416		
43482.4168	0.489		
43482.41681	0.424		
43482.42712	0.457		
43482.42713	0.432		
43482.42715	0.481		
43482.42716	0.448		
43482.42717	0.504		
43482.42718	0.368		
43482.42719	0.601		
43482.4272	0.576		
43482.42722	0.552		
43482.42723	0.4		
43482.43754	0.392		
43482.43755	0.368		
43482.43756	0.873		
43482.43757	0.52		
43482.43759	0.52		
43482.4376	0.48		
43482.43761	0.464		
43482.43762	0.448		
43482.43763	0.536		
43482.43764	0.713		
43482.44796	0.408		
43482.44797	0.584		
43482.44798	0.424		
43482.44799	0.432		
43482.448	0.552		
43482.44801	0.729		
43482.44803	0.544		
43482.44804	0.464		
43482.44805	0.456		
43482.44806	0.504		
43482.45837	0.4		
43482.45838	0.408		
43482.4584	0.44		
43482.45841	0.472		
43482.45842	0.432		
43482.45843	0.584		
43482.45844	0.528		
43482.45845	0.48		
43482.45847	0.408		
43482.45848	0.48		
43482.46879	0.48		
43482.4688	0.464		
43482.46881	0.408		
43482.46882	0.44		
43482.46884	0.416		
43482.46885	0.512		
43482.46886	0.448		
43482.46887	0.64		
43482.46888	0.448		
43482.46889	0.976		
43482.47921	0.408		
43482.47922	0.8		
43482.47923	0.712		
43482.47924	0.424		
43482.47925	0.432		
43482.47926	0.528		
43482.47928	0.488		
43482.47929	0.528		
43482.4793	0.52		
43482.47931	0.528		
43482.48962	0.496		
43482.48963	0.496		
43482.48965	0.512		
43482.48966	0.352		
43482.48967	0.512		
43482.48968	0.496		
43482.48969	0.448		
43482.4897	0.376		
43482.48972	0.424		
43482.48973	0.488		
43482.50004	0.664		
43482.50005	0.576		
43482.50006	0.456		
43482.50007	0.48		
43482.50009	0.528		
43482.5001	1.56		
43482.50011	0.592		
43482.50012	0.584		
43482.50013	0.512		
43482.50015	0.568		
43482.51046	0.568		
43482.51047	0.704		
43482.51048	0.4		
43482.51049	0.536		
43482.5105	0.592		
43482.51051	0.56		
43482.51053	0.44		
43482.51054	0.816		
43482.51055	0.696		
43482.51056	0.808		
43482.52087	0.744		
43482.52088	0.496		
43482.5209	0.44		
43482.52091	0.712		
43482.52092	0.752		
43482.52093	0.568		
43482.52094	0.576		
43482.52095	0.504		
43482.52097	0.56		
43482.52098	0.512		
43482.53129	0.584		
43482.5313	0.44		
43482.53131	0.696		
43482.53132	0.528		
43482.53134	0.664		
43482.53135	0.416		
43482.53136	0.504		
43482.53137	0.832		
43482.53138	0.48		
43482.53139	0.656		
43482.54171	0.672		
43482.54172	0.568		
43482.54173	0.432		
43482.54174	0.512		
43482.54175	0.592		
43482.54176	0.568		
43482.54178	0.872		
43482.54179	0.512		
43482.5418	0.544		
43482.54181	0.432		
43482.55212	0.736		
43482.55213	0.64		
43482.55215	0.512		
43482.55216	0.544		
43482.55217	0.608		
43482.55218	0.656		
43482.55219	0.56		
43482.5522	0.512		
43482.55222	0.504		
43482.55223	0.416		
43482.56254	0.784		
43482.56255	0.568		
43482.56256	1.135		
43482.56257	0.991		
43482.56259	0.416		
43482.5626	0.592		
43482.56261	3.062		
43482.56262	0.592		
43482.56263	1.079		
43482.56264	0.928		
43482.57296	1.104		
43482.57297	0.464		
43482.57298	0.744		
43482.57299	0.496		
43482.573	1.167		
43482.57301	0.464		
43482.57303	0.576		
43482.57304	0.544		
43482.57305	0.52		
43482.57306	0.464		
43482.58337	0.488		
43482.58338	0.688		
43482.5834	0.512		
43482.58341	0.536		
43482.58342	0.44		
43482.58343	0.975		
43482.58344	0.808		
43482.58345	0.576		
43482.58347	0.768		
43482.58348	0.624		
43482.59379	0.632		
43482.5938	0.488		
43482.59381	0.52		
43482.59382	2.144		
43482.59384	1.807		
43482.59385	0.84		
43482.59386	0.616		
43482.59387	0.632		
43482.59388	0.592		
43482.59389	0.52		
43482.60421	0.696		
43482.60422	0.728		
43482.60423	0.616		
43482.60424	0.696		
43482.60425	0.608		
43482.60426	0.656		
43482.60428	0.696		
43482.60429	0.6		
43482.6043	0.8		
43482.60431	0.584		
43482.61462	0.616		
43482.61463	0.76		
43482.61465	0.608		
43482.61466	0.488		
43482.61467	0.656		
43482.61468	0.728		
43482.61469	0.76		
43482.6147	0.72		
43482.61472	0.544		
43482.61473	0.856		
43482.62504	0.696		
43482.62505	0.84		
43482.62506	0.496		
43482.62507	0.544		
43482.62509	1.063		
43482.6251	0.64		
43482.62511	0.608		
43482.62512	0.728		
43482.62513	1.503		
43482.62514	0.512		
43482.63546	0.584		
43482.63547	0.496		
43482.63548	0.472		
43482.63549	0.576		
43482.6355	0.744		
43482.63551	0.56		
43482.63553	0.68		
43482.63554	0.536		
43482.63555	0.52		
43482.63556	0.816		
43482.64587	0.488		
43482.64588	0.504		
43482.6459	1.063		
43482.64591	0.528		
43482.64592	0.576		
43482.64593	0.576		
43482.64594	0.536		
43482.64595	0.56		
43482.64597	0.576		
43482.64598	0.512		
43482.65629	0.416		
43482.6563	0.424		
43482.65631	0.544		
43482.65632	0.512		
43482.65634	1.343		
43482.65635	0.488		
43482.65636	0.432		
43482.65637	0.432		
43482.65638	0.504		
43482.65639	0.48		
43482.66671	0.424		
43482.66672	0.52		
43482.66673	0.432		
43482.66674	0.584		
43482.66675	0.456		
43482.66676	0.544		
43482.66678	0.488		
43482.66679	0.607		
43482.6668	0.496		
43482.66681	0.44		
43482.67712	0.432		
43482.67713	0.576		
43482.67715	0.655		
43482.67716	0.496		
43482.67717	0.599		
43482.67718	1.159		
43482.67719	0.504		
43482.6772	2.55		
43482.67722	0.44		
43482.67723	0.544		
43482.68754	0.424		
43482.68755	0.472		
43482.68756	0.424		
43482.68757	0.439		
43482.68759	0.543		
43482.6876	0.455		
43482.68761	0.463		
43482.68762	0.4		
43482.68763	0.519		
43482.68764	0.479		
43482.69796	0.384		
43482.69797	0.416		
43482.69798	0.527		
43482.69799	0.424		
43482.698	0.391		
43482.69801	0.455		
43482.69803	0.423		
43482.69804	0.415		
43482.69805	0.607		
43482.69806	0.567		
43482.70837	0.432		
43482.70838	0.431		
43482.7084	0.392		
43482.70841	0.416		
43482.70842	0.591		
43482.70843	0.408		
43482.70844	0.511		
43482.70845	1.271		
43482.70847	0.447		
43482.70848	0.463		
43482.71879	0.48		
43482.7188	0.464		
43482.71881	0.48		
43482.71882	0.463		
43482.71884	0.751		
43482.71885	0.424		
43482.71886	1.103		
43482.71887	0.439		
43482.71888	0.4		
43482.71889	0.559		
43482.72921	0.432		
43482.72922	0.376		
43482.72923	0.4		
43482.72924	0.416		
43482.72925	0.368		
43482.72926	0.416		
43482.72928	0.36		
43482.72929	0.447		
43482.7293	0.519		
43482.72931	0.471		
43482.73962	0.432		
43482.73963	0.408		
43482.73965	0.424		
43482.73966	0.424		
43482.73967	0.368		
43482.73968	0.416		
43482.73969	0.384		
43482.7397	0.751		
43482.73971	0.384		
43482.73973	0.392		
43482.75004	0.671		
43482.75005	0.471		
43482.75006	0.495		
43482.75007	0.424		
43482.75009	2.261		
43482.7501	0.407		
43482.75011	0.423		
43482.75012	0.671		
43482.75013	0.535		
43482.75014	0.591		
43482.76046	0.615		
43482.76047	0.575		
43482.76048	0.439		
43482.76049	0.4		
43482.7605	0.328		
43482.76051	0.495		
43482.76053	0.559		
43482.76054	0.391		
43482.76055	0.487		
43482.76056	0.407		
43482.77087	0.376		
43482.77088	0.623		
43482.7709	0.519		
43482.77091	0.416		
43482.77092	0.359		
43482.77093	1.095		
43482.77094	0.743		
43482.77095	0.375		
43482.77097	0.415		
43482.77098	0.455		
43482.78129	0.44		
43482.7813	0.392		
43482.78131	0.576		
43482.78132	0.488		
43482.78134	0.471		
43482.78135	0.424		
43482.78136	0.4		
43482.78137	0.655		
43482.78138	0.4		
43482.78139	0.36		
43482.79171	0.448		
43482.79172	0.544		
43482.79173	3.766		
43482.79174	0.496		
43482.79175	0.496		
43482.79176	0.639		
43482.79178	0.512		
43482.79179	0.4		
43482.7918	0.464		
43482.79181	0.456		
43482.80212	0.416		
43482.80213	1.551		
43482.80215	0.576		
43482.80216	0.576		
43482.80217	0.496		
43482.80218	1.367		
43482.80219	0.672		
43482.8022	2.535		
43482.80222	0.352		
43482.80223	0.847		
43482.81254	0.528		
43482.81255	0.648		
43482.81256	0.568		
43482.81257	0.528		
43482.81259	0.544		
43482.8126	0.408		
43482.81261	0.488		
43482.81262	0.824		
43482.81263	0.448		
43482.81264	0.624		
43482.82296	1.159		
43482.82297	1.303		
43482.82298	0.736		
43482.82299	1.279		
43482.823	0.504		
43482.82301	0.696		
43482.82303	0.768		
43482.82304	0.936		
43482.82305	0.751		
43482.82306	1.719		
43482.83337	0.576		
43482.83338	0.84		
43482.8334	0.792		
43482.83341	0.608		
43482.83342	0.983		
43482.83343	0.928		
43482.83344	0.672		
43482.83345	0.68		
43482.83346	1.119		
43482.83348	0.639		
43482.84379	0.496		
43482.8438	0.544		
43482.84381	0.664		
43482.84382	0.456		
43482.84384	0.983		
43482.84385	0.584		
43482.84386	0.704		
43482.84387	0.68		
43482.84388	1.071		
43482.84389	0.664		
43482.85421	1.04		
43482.85422	0.856		
43482.85423	0.584		
43482.85424	0.728		
43482.85425	0.528		
43482.85426	1.063		
43482.85428	0.712		
43482.85429	0.752		
43482.8543	0.616		
43482.85431	0.624		
43482.86462	0.512		
43482.86463	0.712		
43482.86465	0.408		
43482.86466	0.664		
43482.86467	0.44		
43482.86468	0.464		
43482.86469	0.736		
43482.8647	1.136		
43482.86472	0.504		
43482.86473	0.544		
43482.87504	0.776		
43482.87505	0.6		
43482.87506	0.584		
43482.87507	0.512		
43482.87509	0.664		
43482.8751	0.544		
43482.87511	0.768		
43482.87512	0.536		
43482.87513	0.576		
43482.87514	1.136		
43482.88546	0.424		
43482.88547	0.696		
43482.88548	0.552		
43482.88549	0.56		
43482.8855	0.472		
43482.88551	0.568		
43482.88553	0.632		
43482.88554	0.568		
43482.88555	0.56		
43482.88556	0.448		
43482.89587	1.193		
43482.89588	0.784		
43482.8959	0.68		
43482.89591	0.72		
43482.89592	0.52		
43482.89593	0.976		
43482.89594	0.512		
43482.89595	0.536		
43482.89597	0.528		
43482.89598	0.584		
43482.90629	0.56		
43482.9063	1.169		
43482.90631	0.8		
43482.90632	0.552		
43482.90634	0.896		
43482.90635	0.624		
43482.90636	0.528		
43482.90637	0.672		
43482.90638	1.336		
43482.90639	0.496		
43482.91671	0.528		
43482.91672	0.568		
43482.91673	0.512		
43482.91674	0.856		
43482.91675	0.976		
43482.91676	0.528		
43482.91678	0.496		
43482.91679	0.768		
43482.9168	1.352		
43482.91681	0.704		
43482.92712	0.608		
43482.92713	0.881		
43482.92715	0.64		
43482.92716	0.496		
43482.92717	1.145		
43482.92718	1.601		
43482.92719	0.952		
43482.9272	0.8		
43482.92721	1.056		
43482.92723	0.648		
43482.93754	0.929		
43482.93755	0.721		
43482.93756	0.488		
43482.93757	0.624		
43482.93759	0.904		
43482.9376	0.817		
43482.93761	0.872		
43482.93762	0.584		
43482.93763	0.744		
43482.93764	0.688		
43482.94796	1.089		
43482.94797	2.762		
43482.94798	0.737		
43482.94799	1.97		
43482.948	1.433		
43482.94801	0.841		
43482.94803	0.56		
43482.94804	0.52		
43482.94805	0.56		
43482.94806	0.921		
43482.95837	1.249		
43482.95838	1.578		
43482.9584	1.073		
43482.95841	1.481		
43482.95842	1.057		
43482.95843	1.097		
43482.95844	1.313		
43482.95845	0.833		
43482.95847	1.257		
43482.95848	1.978		
43482.96879	1.097		
43482.9688	1.842		
43482.96881	2.138		
43482.96882	1.65		
43482.96884	2.874		
43482.96885	1.185		
43482.96886	1.954		
43482.96887	2.45		
43482.96889	2.458		
43482.96889	2.002		
43482.97921	2.034		
43482.97922	2.819		
43482.97923	3.596		
43482.97924	1.682		
43482.97925	1.673		
43482.97926	4.709		
43482.97928	2.859		
43482.97929	1.585		
43482.9793	3.851		
43482.97931	3.098		
43482.98962	6.289		
43482.98963	7.314		
43482.98965	2.451		
43482.98966	2.747		
43482.98967	3.572		
43482.98968	3.684		
43482.98969	2.955		
43482.9897	2.042		
43482.98972	3.444		
43482.98973	2.707		
43483.00006	3.998		
43483.00007	3.229		
43483.00009	5.568		
43483.0001	3.429		
43483.00011	4.285		
43483.00012	3.292		
43483.00013	4.509		
43483.00014	3.364		
43483.00016	4.285		
43483.00017	4.117		
43483.01046	3.116		
43483.01047	3.205		
43483.01048	2.74		
43483.01049	3.333		
43483.0105	2.17		
43483.01051	2.515		
43483.01053	3.228		
43483.01054	4.077		
43483.01055	3.123		
43483.01056	3.236		
43483.02087	4.422		
43483.02088	2.379		
43483.0209	2.211		
43483.02091	2.035		
43483.02092	2.611		
43483.02093	4.094		
43483.02094	3.46		
43483.02095	3.212		
43483.02097	3.46		
43483.02098	3.115		
43483.03129	3.437		
43483.0313	1.618		
43483.03131	2.756		
43483.03132	2.179		
43483.03134	1.378		
43483.03135	2.547		
43483.03136	1.73		
43483.03137	2.146		
43483.03138	2.066		
43483.03139	2.835		
43483.04171	4.31		
43483.04172	3.549		
43483.04173	3.389		
43483.04174	3.188		
43483.04175	2.098		
43483.04176	2.819		
43483.04178	3.444		
43483.04179	2.058		
43483.0418	4.461		
43483.04181	12.654		
43483.05212	3.902		
43483.05213	6.057		
43483.05215	5.486		
43483.05216	3.204		
43483.05217	6.687		
43483.05218	2.074		
43483.05219	2.859		
43483.0522	4.949		
43483.05222	2.267		
43483.05223	8.305		
43483.06254	2.708		
43483.06255	2.395		
43483.06256	2.226		
43483.06257	2.002		
43483.06259	3.564		
43483.0626	1.626		
43483.06261	1.722		
43483.06262	5.262		
43483.06263	1.554		
43483.06264	1.834		
43483.07296	1.434		
43483.07297	4.326		
43483.07298	1.803		
43483.07299	2.05		
43483.073	1.89		
43483.07301	2.122		
43483.07303	1.842		
43483.07304	1.93		
43483.07305	2.331		
43483.07306	1.786		
43483.08337	1.995		
43483.08338	2.532		
43483.0834	2.059		
43483.08341	5.038		
43483.08342	1.53		
43483.08343	3.732		
43483.08344	1.626		
43483.08345	2.291		
43483.08347	3.74		
43483.08348	1.994		
43483.09379	129.385		
43483.0938	2.163		
43483.09381	19.925		
43483.09382	3.948		
43483.09384	2.098		
43483.09385	2.042		
43483.09386	1.546		
43483.09387	1.626		
43483.09388	2.002		
43483.09389	2.731		
43483.10421	4.767		
43483.10422	3.549		
43483.10423	1.779		
43483.10424	1.802		
43483.10425	1.57		
43483.10426	3.26		
43483.10428	8.922		
43483.10429	2.259		
43483.1043	2.234		
43483.10431	3.244		
43483.11462	1.979		
43483.11463	2.251		
43483.11465	2.019		
43483.11466	2.243		
43483.11467	2.194		
43483.11468	1.834		
43483.11469	1.954		
43483.1147	1.778		
43483.11471	1.946		
43483.11473	1.265		
43483.12504	1.979		
43483.12505	2.988		
43483.12506	2.836		
43483.12507	1.747		
43483.12509	2.082		
43483.1251	3.996		
43483.12511	5.35		
43483.12512	1.762		
43483.12513	1.73		
43483.12514	2.291		
43483.13546	2.267		
43483.13547	1.698		
43483.13548	1.482		
43483.13549	1.811		
43483.1355	2.098		
43483.13551	1.65		
43483.13553	2.419		
43483.13554	1.506		
43483.13555	1.698		
43483.13556	1.434		
43483.14587	2.203		
43483.14588	3.493		
43483.1459	1.226		
43483.14591	1.378		
43483.14592	1.289		
43483.14593	2.403		
43483.14594	3.157		
43483.14595	2.827		
43483.14597	1.281		
43483.14598	2.843		
43483.15629	1.33		
43483.1563	1.242		
43483.15631	2.107		
43483.15632	3.765		
43483.15634	1.265		
43483.15635	1.755		
43483.15636	2.147		
43483.15637	1.226		
43483.15638	3.668		
43483.15639	1.321		
43483.16671	2.411		
43483.16672	4.014		
43483.16673	3.076		
43483.16674	1.37		
43483.16675	2.652		
43483.16676	1.154		
43483.16678	8.196		
43483.16679	1.106		
43483.1668	1.298		
43483.16681	1.241		
43483.17712	1.322		
43483.17713	1.226		
43483.17715	2.395		
43483.17716	1.634		
43483.17717	2.54		
43483.17718	1.298		
43483.17719	1.17		
43483.1772	2.035		
43483.17721	1.33		
43483.17723	1.025		
43483.18754	1.554		
43483.18755	1.346		
43483.18756	1.634		
43483.18757	1.354		
43483.18759	2.082		
43483.1876	1.362		
43483.18761	2.227		
43483.18762	2.476		
43483.18763	1.802		
43483.18764	1.137		
43483.19796	1.627		
43483.19797	1.274		
43483.19798	1.017		
43483.19799	2.107		
43483.198	1.122		
43483.19801	1.21		
43483.19803	2.107		
43483.19804	1.314		
43483.19805	3.797		
43483.19807	1.226		
43483.20837	5.794		
43483.20838	1.562		
43483.2084	1.258		
43483.20841	2.291		
43483.20842	4.647		
43483.20843	1.634		
43483.20844	1.418		
43483.20845	1.234		
43483.20846	1.114		
43483.20848	1.875		
43483.21879	1.571		
43483.2188	1.451		
43483.21881	1.394		
43483.21882	1.546		
43483.21884	1.114		
43483.21885	0.985		
43483.21886	1.314		
43483.21887	2.371		
43483.21888	2.003		
43483.21889	1.706		
43483.22921	1.811		
43483.22922	0.681		
43483.22923	1.034		
43483.22924	1.17		
43483.22925	3.846		
43483.22926	0.994		
43483.22928	1.234		
43483.22929	1.25		
43483.2293	0.857		
43483.22931	1.442		
43483.23962	1.162		
43483.23963	0.922		
43483.23965	2.797		
43483.23966	0.906		
43483.23967	1.242		
43483.23968	1.523		
43483.23969	1.434		
43483.2397	1.21		
43483.23972	1.306		
43483.23973	1.907		
43483.25004	1.034		
43483.25005	1.386		
43483.25006	2.581		
43483.25007	1.026		
43483.25009	2.115		
43483.2501	1.058		
43483.25011	1.771		
43483.25012	0.825		
43483.25013	1.009		
43483.25014	1.29		
43483.26046	1.234		
43483.26047	1.603		
43483.26048	1.346		
43483.26049	1.635		
43483.2605	1.53		
43483.26051	2.012		
43483.26053	1.162		
43483.26054	1.25		
43483.26055	2.596		
43483.26056	1.106		
43483.27087	0.817		
43483.27088	1.074		
43483.2709	0.817		
43483.27091	1.098		
43483.27092	0.833		
43483.27093	0.801		
43483.27094	1.154		
43483.27095	1.747		
43483.27097	0.817		
43483.27098	1.05		
43483.28129	0.93		
43483.2813	2.22		
43483.28131	1.627		
43483.28132	0.938		
43483.28134	1.122		
43483.28135	1.058		
43483.28136	0.978		
43483.28137	1.747		
43483.28138	1.162		
43483.28139	1.162		
43483.29171	0.954		
43483.29172	1.475		
43483.29173	0.97		
43483.29174	1.082		
43483.29175	0.761		
43483.29176	1.01		
43483.29178	0.906		
43483.29179	1.555		
43483.2918	1.05		
43483.29181	0.785		
43483.30212	1.186		
43483.30213	0.93		
43483.30215	1.17		
43483.30216	0.697		
43483.30217	0.769		
43483.30218	1.643		
43483.30219	0.801		
43483.3022	1.13		
43483.30222	0.905		
43483.30223	1.771		
43483.31254	0.882		
43483.31255	1.114		
43483.31256	0.657		
43483.31257	1.258		
43483.31259	1.466		
43483.3126	2.02		
43483.31261	1.186		
43483.31262	0.849		
43483.31263	0.906		
43483.31264	0.785		
43483.32296	0.906		
43483.32297	0.697		
43483.32298	0.962		
43483.32299	0.793		
43483.323	1.362		
43483.32301	0.946		
43483.32303	0.721		
43483.32304	0.825		
43483.32305	1.074		
43483.32306	0.705		
43483.33337	1.387		
43483.33338	0.705		
43483.3334	1.138		
43483.33341	1.01		
43483.33342	1.25		
43483.33343	0.697		
43483.33344	0.874		
43483.33345	0.962		
43483.33347	1.266		
43483.33348	0.866		
43483.34379	0.786		
43483.3438	0.833		
43483.34381	1.282		
43483.34382	0.689		
43483.34384	1.13		
43483.34385	1.218		
43483.34386	0.817		
43483.34387	0.882		
43483.34388	1.026		
43483.34389	0.809		
43483.35421	0.978		
43483.35422	1.018		
43483.35423	0.874		
43483.35424	0.753		
43483.35425	1.154		
43483.35426	0.777		
43483.35428	0.713		
43483.35429	1.194		
43483.3543	0.777		
43483.35431	0.857		
43483.36462	1.258		
43483.36463	0.922		
43483.36465	1.979		
43483.36466	0.962		
43483.36467	1.09		
43483.36468	1.01		
43483.36469	0.97		
43483.3647	1.322		
43483.36472	0.978		
43483.36473	1.025		
43483.37504	0.737		
43483.37505	0.785		
43483.37506	1.114		
43483.37507	0.978		
43483.37509	0.841		
43483.3751	0.641		
43483.37511	0.753		
43483.37512	1.963		
43483.37513	1.114		
43483.37514	0.745		
43483.38546	0.729		
43483.38547	0.705		
43483.38548	0.737		
43483.38549	0.625		
43483.3855	0.769		
43483.38551	0.937		
43483.38553	0.561		
43483.38554	0.761		
43483.38555	0.769		
43483.38556	0.721		
43483.39587	0.954		
43483.39588	0.593		
43483.3959	1.523		
43483.39591	0.841		
43483.39592	0.729		
43483.39593	0.745		
43483.39594	1.09		
43483.39595	0.737		
43483.39597	0.673		
43483.39598	0.673		
43483.40629	1.37		
43483.4063	0.721		
43483.40631	0.729		
43483.40632	0.753		
43483.40634	0.689		
43483.40635	0.625		
43483.40636	0.617		
43483.40637	0.625		
43483.40638	0.625		
43483.40639	1.194		
43483.41671	0.665		
43483.41672	1.61		
43483.41673	0.977		
43483.41674	2.051		
43483.41675	0.537		
43483.41676	0.833		
43483.41678	0.745		
43483.41679	0.665		
43483.4168	0.697		
43483.41681	0.601		
43483.42712	0.745		
43483.42713	0.761		
43483.42715	0.993		
43483.42716	0.865		
43483.42717	0.873		
43483.42718	0.641		
43483.42719	0.785		
43483.4272	0.889		
43483.42722	1.081		
43483.42723	0.761		
43483.43754	0.865		
43483.43755	0.785		
43483.43756	1.418		
43483.43757	1.025		
43483.43759	0.953		
43483.4376	1.025		
43483.43761	0.841		
43483.43763	0.865		
43483.43763	0.833		
43483.43764	0.729		
43483.44796	0.785		
43483.44797	0.858		
43483.44798	0.865		
43483.44799	1.017		
43483.448	1.202		
43483.44801	1.322		
43483.44803	0.777		
43483.44804	1.058		
43483.44805	0.905		
43483.44806	0.761		
43483.45837	4.151		
43483.45838	0.89		
43483.4584	1.29		
43483.45841	0.913		
43483.45842	1.009		
43483.45843	2.051		
43483.45844	8.588		
43483.45845	26.59		
43483.45847	2.828		
43483.45848	3.413		
43483.46879	0.913		
43483.4688	0.905		
43483.46881	1.69		
