date_time,std_ntu,std_tot_par_a,std_b_g,std_b_r,time,std_wind_speed
43482.33,0.045454545,0.101750924,0.492381092,0.342545455,0.3265625,0.523425123
43478.3,0.060606061,0.050414931,0.565267883,0.325785714,0.295381944,0.669558657
43440.66,0.272727273,0.095554007,0.451214188,0.183194407,0.659826389,0.595624293
43425.75,0.022727273,0.01024401,0.834205317,0.65879397,0.7534375,0.380535647
43452.47,0.045454545,0.494857705,0.592663998,0.229815058,0.472326389,0.409204074
43478.58,0.037878788,0.153705041,0.506518645,0.267785668,0.5765625,0.491437194
43470.45,0.25,0.052157871,0.295219825,0.146200918,0.451516204,0.464202188
43445.35,0.484848485,0.006958296,0.277350122,0.12515528,0.347337963,0.374198416
43436.51,0.007575758,0.808003199,0.636672794,0.210106258,0.513969907,0.39766126
43480.4,0.03030303,0.268212874,0.508917621,0.23880436,0.399479167,0.668804225
43463.58,0.765151515,0.004555048,0.175060314,0.054603175,0.576550926,0.87476424
43475.41,0.106060606,0.010766019,0.541253201,0.306422018,0.409884259,0.592606564
43480.53,0.075757576,0.579321994,0.532591743,0.215278357,0.534884259,0.602414183
43439.46,0.022727273,0.228234726,0.595754925,0.29610861,0.461851852,0.69671822
43486.35,0.272727273,0.015775908,0.273599021,0.185862786,0.34744213,0.627310449
43445.47,0.378787879,0.004352329,0.271239954,0.151351351,0.472291667,0.373745756
43440.51,0.28030303,0.083641845,0.486709578,0.232223416,0.513946759,0.735948699
43453.41,0.037878788,0.413403345,0.600370109,0.299777246,0.409791667,0.310222558
43449.24,0.159090909,0.001655123,0.679245283,0.316049383,0.243148148,0.367559412
43455.72,0.015151515,0.085890584,0.645543822,0.409273798,0.722314815,0.455526217
43449.38,0.060606061,0.059391256,0.629713405,0.307099279,0.378564815,0.375254621
43452.69,0.037878788,0.110483125,0.539743219,0.349819103,0.691076389,0.164994342
43427.47,0.03030303,0.508864399,0.626009872,0.30553238,0.4721875,0.56167484
43448.69,0.204545455,0.055013571,0.454030596,0.266687618,0.691099537,0.076952094
43486.7,0.295454545,0.064759837,0.435034225,0.162172965,0.701585648,0.457864957
43448.74,0.113636364,0.011694465,0.494527145,0.261458333,0.743090278,0.220143342
43475.56,0.060606061,0.06425245,0.554084029,0.325776755,0.555717593,0.744247454
43445.61,0.234848485,0.019648587,0.408110494,0.220214395,0.607743056,0.437495285
43434.68,0.022727273,0.131089316,0.601436147,0.457827359,0.680532407,0.131723878
43436.71,0.098484848,0.059595894,0.595155271,0.474855252,0.711805556,0.497170879
43438.24,0.083333333,0.004669719,0.639560153,0.375862069,0.243101852,0.600150886
43474.33,0.136363636,0.085717397,0.44286661,0.219979006,0.326597222,0.364541682
43483.32,0.037878788,0.042160878,0.458886327,0.313111727,0.316168981,0.513164843
43486.6,0.174242424,0.285635826,0.499344301,0.17287536,0.597476852,0.584307808
43479.59,0.060606061,0.1991384,0.523310583,0.259702698,0.586979167,0.596378725
43428.65,0.022727273,0.297253653,0.639888796,0.263806726,0.649328704,0.597133157
43474.53,0.106060606,0.250125346,0.470116368,0.228033878,0.53494213,0.084949076
43434.69,0.022727273,0.103870087,0.609469438,0.473761208,0.69099537,0.138890985
43477.31,0.090909091,0.020056884,0.508505848,0.214966887,0.305706019,0.619011694
43454.42,0.037878788,0.422642247,0.613182222,0.30663134,0.42025463,0.300792154
43475.71,0.242424242,0.020778269,0.590779817,0.28952959,0.712025463,0.565447001
43436.46,0.015151515,0.657283038,0.656581075,0.240649123,0.461875,0.328102603
43475.33,0.121212121,0.013614124,0.607797849,0.282073434,0.326597222,0.449415315
43476.3,0.196969697,0.054700701,0.421151754,0.181360805,0.295277778,0.649943418
43455.52,0.007575758,0.774724862,0.651030045,0.25588405,0.524467593,0.511429649
43429.75,0.022727273,0.014596141,0.778372403,0.407692308,0.753460648,0.352018106
43483.68,0.060606061,0.124194176,0.515229954,0.259969247,0.680775463,0.573745756
43425.4,0.03030303,0.41135464,0.586787024,0.316242175,0.399340278,0.478913618
43449.34,0.068181818,0.030880427,0.597540984,0.281081081,0.336851852,0.564692569
43482.66,0.007575758,0.186124448,0.550681268,0.291543421,0.659953704,0.562429272
43452.52,0.045454545,0.596888111,0.572275185,0.209706193,0.524375,0.329611467
43434.74,0.022727273,0.024803972,0.675663165,0.550727651,0.743113426,0.142135043
43428.5,0.03030303,0.478329651,0.603927309,0.283673867,0.503460648,0.652961147
43457.51,0.015151515,0.31101164,0.590292339,0.317083997,0.514050926,0.924556771
43474.73,0.045454545,0.050692301,0.533849183,0.288844086,0.732800926,0.080271596
43445.61,0.234848485,0.019159631,0.400881902,0.220221169,0.607662037,0.437495285
43483.58,0.068181818,0.515721341,0.545092476,0.196551053,0.576631944,0.640135798
43435.65,0.007575758,0.222232922,0.627729759,0.405151633,0.64931713,0.327876273
43481.57,0.045454545,0.446021052,0.542719268,0.217518839,0.56619213,0.42172765
43425.3,0.037878788,0.074694254,0.565508606,0.427808814,0.295173611,0.420067899
43432.26,0.007575758,0.046990262,0.668360358,0.290065789,0.263900463,0.70350811
43448.59,0.053030303,0.382443888,0.563557908,0.289897305,0.58693287,0.058468502
43430.53,0.045454545,0.265786035,0.578565198,0.307336852,0.534756944,0.053941909
43472.57,0.090909091,0.269788396,0.488101607,0.212571248,0.56619213,0.336627688
43428.65,0.015151515,0.296053154,0.632918245,0.255105134,0.64931713,0.597133157
43449.35,0.075757576,0.091897794,0.598665243,0.281492948,0.347303241,0.596378725
43481.49,0.037878788,0.492627397,0.546250381,0.209616862,0.493229167,0.456129762
43478.73,0.045454545,0.019665392,0.631510417,0.357274401,0.732881944,0.553376084
43426.48,0.022727273,0.518195003,0.634215906,0.27364203,0.482662037,0.477480196
43450.51,0.53030303,0.041301186,0.326690694,0.120135629,0.513969907,0.466993587
43456.27,0.03030303,0.032520614,0.559678914,0.44279476,0.274375,0.633345907
43479.44,0.045454545,0.197214201,0.56793418,0.268711755,0.441180556,0.574500189
43453.78,0.03030303,0.001082293,0.819140625,0.541860465,0.784872685,0.218257261
43431.75,0.037878788,0.006374304,0.768041617,0.38358209,0.753518519,0.220822331
43425.57,0.015151515,0.662486933,0.671096685,0.23650065,0.565949074,0.377140702
43487.72,0.174242424,0.053561373,0.465889876,0.166464208,0.722488426,0.495209355
43468.57,0.257575758,0.198604958,0.435911203,0.148117949,0.566145833,0.474462467
43425.77,0.03030303,0.000105418,1,1,0.774282407,0.358279894
43450.71,0.113636364,0.034365484,0.437377186,0.266464646,0.711898148,0.558657111
43485.47,0.106060606,0.067540887,0.469758703,0.266970157,0.472407407,0.774424745
43481.77,0.053030303,0.00575375,0.705700549,0.43081761,0.774548611,0.600905319
43431.26,0.015151515,0.057826815,0.642268424,0.254956268,0.263912037,0.278611845
43429.72,0.022727273,0.061773439,0.623509226,0.310313175,0.722222222,0.520030177
43483.36,0.053030303,0.048149082,0.487025629,0.308359375,0.357800926,0.560165975
43441.27,0.348484848,0.006143565,0.303269573,0.157198444,0.27431713,0.751791777
43481.57,0.045454545,0.450344512,0.545925549,0.22009702,0.566180556,0.42172765
43458.34,0.424242424,0.009943681,0.30709278,0.151364764,0.336967593,0.845341381
43470.36,0.174242424,0.020826803,0.275490614,0.164469914,0.357777778,0.485929838
43475.74,0.174242424,0.02421824,0.624106272,0.288101266,0.743217593,0.465484723
43431.41,0.022727273,0.204592009,0.626070054,0.318221623,0.409710648,0.574500189
43453.59,0.075757576,0.504979181,0.632561758,0.250890856,0.586909722,0.344926443
43439.26,0.03030303,0.021381527,0.566781105,0.41010101,0.263958333,0.612976235
43483.61,0.25,0.308889786,0.540457216,0.216155275,0.607835648,0.621274991
43477.73,0.090909091,0.013154988,0.564638783,0.340331492,0.732824074,0.577517918
43432.43,0.007575758,0.481619307,0.635628613,0.278178088,0.430543981,0.367861184
43468.52,0.21969697,0.161296159,0.413734662,0.145598665,0.52443287,0.459222935
43471.6,0.348484848,0.086750799,0.387589604,0.148274918,0.597349537,0.268125236
43432.49,0.007575758,0.464132298,0.631403752,0.314880419,0.49306713,0.59788759
43483.63,0.143939394,0.317560072,0.520883606,0.224516852,0.628634259,0.538438325
43432.3,0.015151515,0.111535216,0.649593938,0.281496599,0.295173611,0.43130894
43467.44,0.704545455,0.016426813,0.24734589,0.080885529,0.441111111,0.697472652
43430.27,0.090909091,0.058128428,0.622673862,0.272655841,0.274270833,0.381290079
43486.74,0.212121212,0.028662987,0.370757299,0.155958549,0.743298611,0.781214636
43433.72,0.053030303,0.031539065,0.510836636,0.300674916,0.722256944,0.144926443
43471.44,0.25,0.076885479,0.340840307,0.189820359,0.441134259,0.254168238
43475.77,0.136363636,0.003268754,0.9825,0.422580645,0.774444444,0.466314598
43438.59,0.015151515,0.185863948,0.683964795,0.284697682,0.586805556,0.462089777
43466.55,0.621212121,0.045508213,0.306655593,0.083702591,0.54525463,0.735948699
43440.44,0.189393939,0.050930349,0.468647723,0.286226283,0.441006944,0.632591475
43437.45,0.106060606,0.550235063,0.628360334,0.246899204,0.451458333,0.745001886
43463.51,0.924242424,0.007303514,0.192084739,0.053254438,0.513981481,0.835533761
43440.69,0.431818182,0.022310374,0.457141735,0.232972973,0.69099537,0.708789136
43432.45,0.007575758,0.482012046,0.65089737,0.305485545,0.451412037,0.057110524
43469.28,0.265151515,0.005497256,0.314589666,0.182178218,0.284861111,0.484798189
43478.26,0.068181818,0.012854902,0.495399746,0.271801567,0.2640625,0.631837043
43428.25,0.022727273,0.017741351,0.808900298,0.453145336,0.253472222,0.530290456
43479.41,0.053030303,0.252495359,0.539940353,0.264908227,0.409872685,0.630328178
43477.74,0.121212121,0.011059206,0.624878405,0.373202614,0.743240741,0.617502829
43466.43,0.560606061,0.03553231,0.286383495,0.098924731,0.430740741,0.676348548
43435.76,0.03030303,0.008095991,0.788016055,0.63625,0.763935185,0.365899661
43441.45,0.25,0.036616652,0.414326541,0.262005786,0.451400463,0.774424745
43452.68,0.037878788,0.057516326,0.604376481,0.379958101,0.680659722,0.167333082
43440.47,0.295454545,0.080954542,0.476429096,0.251047845,0.472303241,0.800829876
43475.55,0.098484848,0.055220847,0.546069718,0.318737542,0.545277778,0.720105621
43470.53,0.272727273,0.039205941,0.336292118,0.136054827,0.534861111,0.419690683
43431.6,0.068181818,0.311000595,0.583586788,0.320999426,0.597233796,0.222180309
43429.45,0.045454545,0.290195306,0.536424419,0.316003082,0.451435185,0.592606564
43432.65,0.037878788,0.022664965,0.608348987,0.381174439,0.649351852,0.346435307
43446.68,0.136363636,0.08409509,0.472700758,0.285525192,0.680613426,0.431987929
43472.28,0.189393939,0.006357427,0.263046946,0.135714286,0.284861111,0.525084874
43469.4,0.303030303,0.050406259,0.341036677,0.206369427,0.399490741,0.615239532
43472.56,0.083333333,0.295341969,0.49108161,0.213060167,0.555729167,0.304639759
43482.45,0.015151515,0.510638414,0.559431299,0.240855609,0.451574074,0.529460581
43457.73,0.060606061,0.054160382,0.5952417,0.320453074,0.732743056,0.931346662
43431.5,0.022727273,0.471662573,0.605701807,0.334329401,0.503530093,0.064805734
43438.5,0.060606061,0.600803511,0.614185039,0.219196777,0.503553241,0.47476424
43425.63,0.015151515,0.425249309,0.654109134,0.272196133,0.62849537,0.33270464
43465.58,0.856060606,0.009131371,0.247582117,0.062229102,0.576585648,0.738211995
43462.41,0.977272727,0.005344356,0.247119312,0.059058824,0.409907407,0.899660505
43482.52,0.037878788,0.518015218,0.583511931,0.229908946,0.524479167,0.534062618
43448.35,0.045454545,0.269301979,0.59886496,0.294987745,0.347268519,0.417125613
43440.51,0.295454545,0.079533516,0.481676267,0.235423793,0.513993056,0.735948699
43468.57,0.257575758,0.212956725,0.441246732,0.146412371,0.566157407,0.474462467
43487.65,0.25,0.109787947,0.411717403,0.14753859,0.649525463,0.495209355
43429.31,0.060606061,0.044019539,0.637105158,0.357370184,0.305509259,0.554130517
43426.67,0.03030303,0.214972625,0.627085872,0.292507118,0.670081019,0.432666918
43487.28,0.333333333,0.01087523,0.333123199,0.135643564,0.284965278,0.495209355
43486.65,0.25,0.16208985,0.479398611,0.158125609,0.649490741,0.659751037
43484.52,0.037878788,0.50702505,0.55387048,0.20177691,0.524490741,0.489852886
43429.52,0.053030303,0.346359851,0.545502433,0.267809035,0.524328704,0.560165975
43439.58,0.03030303,0.504408998,0.642043883,0.237625928,0.576412037,0.865711052
43487.35,0.121212121,0.036069364,0.308335125,0.193006358,0.34744213,0.495209355
43476.43,0.159090909,0.136655584,0.434806286,0.227472527,0.430717593,0.572236892
43481.7,0.022727273,0.089279128,0.495880108,0.328342014,0.701574074,0.299132403
43475.53,0.060606061,0.036048513,0.555003815,0.339244491,0.534918981,0.719351188
43466.52,0.666666667,0.052680388,0.310147992,0.089284492,0.524456019,0.747265183
43467.5,0.583333333,0.046804662,0.298368463,0.095650407,0.503611111,0.697472652
43471.31,0.303030303,0.018012871,0.396766869,0.231122449,0.305706019,0.213655224
43470.65,0.166666667,0.116625662,0.428630861,0.162698249,0.649479167,0.300792154
43461.35,0.886363636,0.004944641,0.258333333,0.064583333,0.347361111,0.757827235
43436.64,0.022727273,0.295060671,0.611153789,0.314422181,0.638912037,0.492568842
43425.48,0.007575758,1,0.621906246,0.230265355,0.482581019,0.473406262
43430.49,0.068181818,0.388209902,0.558936876,0.306467977,0.493020833,0.12289702
43471.73,0.196969697,0.022634078,0.395451967,0.180957944,0.732800926,0.21893625
43444.71,0.757575758,0.000398912,0.178859447,0.056790123,0.711875,0.720105621
43441.31,0.696969697,0.005904795,0.289966955,0.153252033,0.305659722,0.793285553
43434.67,0.022727273,0.148113485,0.599676144,0.45095935,0.670162037,0.168615617
43428.53,0.022727273,0.513867086,0.617782422,0.269392593,0.534675926,0.634854772
43456.3,0.022727273,0.059512518,0.548256524,0.471305099,0.295266204,0.678611845
43457.41,0.613636364,0.185258572,0.560139336,0.421884347,0.409814815,0.918521313
43430.38,0.037878788,0.253286427,0.569088832,0.300450758,0.378460648,0.344096567
43469.55,0.439393939,0.1080302,0.413195176,0.149785223,0.545324074,0.536024142
43428.6,0.015151515,0.45400632,0.64217598,0.251099006,0.59724537,0.609204074
43430.55,0.045454545,0.37975201,0.584904165,0.315239034,0.545127315,0.021803093
43452.75,0.037878788,0.010853338,0.663226744,0.463921569,0.753553241,0.171708789
43473.47,0.159090909,0.1198033,0.365418094,0.194993679,0.472372685,0.379781215
43487.63,0.196969697,0.136972241,0.433321771,0.155034693,0.628668981,0.495209355
43426.38,0.022727273,0.25602111,0.580126774,0.381695027,0.378414352,0.560165975
43454.76,0.045454545,0.011538191,0.757225669,0.610666667,0.764016204,0.478838174
43487.71,0.212121212,0.063960662,0.426503333,0.158176449,0.711979167,0.495209355
43483.7,0.045454545,0.069860501,0.526581757,0.28267565,0.701585648,0.544926443
43473.64,0.136363636,0.134643696,0.448032739,0.196609477,0.639016204,0.152244436
43442.4,0.356060606,0.017144962,0.293232137,0.190441176,0.399363426,0.575254621
43450.64,0.257575758,0.039472866,0.388457714,0.190414878,0.638981481,0.556393814
43432.27,0.015151515,0.075769214,0.631589867,0.266829452,0.274282407,0.762353829
43460.33,0.856060606,0.003117066,0.229510613,0.068379447,0.326539352,0.874009808
43442.38,0.454545455,0.011784194,0.284810127,0.185089974,0.378564815,0.566201433
43486.72,0.159090909,0.032847524,0.394733646,0.173637821,0.722407407,0.797057714
43435.63,0.015151515,0.348305358,0.622414612,0.343491156,0.628472222,0.314145605
43478.4,0.045454545,0.281698516,0.565202717,0.256301518,0.399490741,0.528555262
43485.64,0.227272727,0.200174395,0.496489828,0.17207512,0.639155093,0.576763485
43456.51,0.03030303,0.452906241,0.646183979,0.291416638,0.513993056,0.226329687
43448.51,0.037878788,0.177581426,0.622693028,0.325385833,0.513946759,0.060656356
43435.61,0.022727273,0.427041048,0.625420009,0.305661502,0.607719907,0.312712184
43474.73,0.03030303,0.050692301,0.533849183,0.288844086,0.732800926,0.080271596
43437.58,0.022727273,0.273242882,0.687398286,0.274295138,0.576400463,0.525084874
43454.63,0.03030303,0.359437341,0.624031981,0.278289848,0.628599537,0.323877782
43450.51,0.446969697,0.041301186,0.326690694,0.120135629,0.513969907,0.466993587
43427.76,0.045454545,0.007553384,0.711836283,0.377973568,0.763923611,0.182044512
43483.72,0.075757576,0.032350188,0.540396341,0.309606987,0.722430556,0.582044512
43446.31,0.174242424,0.047484028,0.479090389,0.233647207,0.305601852,0.395473406
43450.72,0.098484848,0.024531606,0.457936644,0.290895742,0.722314815,0.555639381
43435.7,0.015151515,0.088106887,0.619553776,0.506928949,0.701412037,0.31542814
43479.7,0.136363636,0.107640798,0.503076479,0.311177087,0.701631944,0.486835157
43460.53,0.537878788,0.005363312,0.185363491,0.089591078,0.534872685,0.724632214
43429.58,0.045454545,0.357813011,0.58269639,0.256808354,0.576388889,0.683138438
43450.68,0.189393939,0.067726541,0.401761518,0.222201405,0.680613426,0.587325538
43448.51,0.03030303,0.177264604,0.624939501,0.323392962,0.51400463,0.060656356
43458.46,0.909090909,0.003119649,0.165464186,0.069117647,0.46193287,0.784986797
43451.31,0.106060606,0.06726347,0.513971296,0.313076923,0.305613426,0.304111656
43448.65,0.113636364,0.094096345,0.510884344,0.304815534,0.649375,0.065786496
43456.28,0.022727273,0.043830055,0.534934304,0.466009281,0.284814815,0.658996605
43457.44,0.037878788,0.136243386,0.558696252,0.397188106,0.441064815,0.934364391
43476.72,0.189393939,0.023285545,0.505389305,0.224224344,0.722372685,0.49158808
43454.55,0.03030303,0.74413776,0.624286045,0.22644993,0.545266204,0.265635609
43438.51,0.060606061,0.609944038,0.624588276,0.225176117,0.513923611,0.472727273
43485.38,0.106060606,0.047252979,0.371962389,0.278353141,0.378680556,0.640135798
43466.66,0.659090909,0.009059792,0.220458519,0.079343629,0.659826389,0.531195775
43425.64,0.022727273,0.293357436,0.684543997,0.308019755,0.638865741,0.310373444
43483.6,0.098484848,0.182270918,0.552888021,0.221123394,0.59744213,0.615993965
43448.25,0.068181818,0.014531885,0.682122565,0.321290323,0.253576389,0.542361373
43434.73,0.015151515,0.038410237,0.645691995,0.53495935,0.732662037,0.155639381
43429.4,0.053030303,0.265749493,0.520560442,0.312833849,0.399293981,0.5013957
43476.55,0.174242424,0.234488689,0.446639395,0.226005502,0.545277778,0.844586948
43456.64,0.03030303,0.243653304,0.619184826,0.24112171,0.639016204,0.695209355
43486.56,0.159090909,0.284502734,0.470625404,0.171214876,0.555775463,0.626556017
43457.58,0.045454545,0.333867457,0.630150334,0.275767544,0.576469907,0.837797058
43487.65,0.272727273,0.116428106,0.427275089,0.146693425,0.649548611,0.495209355
43447.42,0.090909091,0.388041073,0.584195016,0.277290045,0.420266204,0.641644662
43467.64,0.71969697,0.026993233,0.287751623,0.087884873,0.639016204,0.482761222
43440.71,0.325757576,0.013336564,0.439223922,0.215800416,0.711898148,0.714070162
43445.76,0.325757576,0.001629335,0.4921875,0.269230769,0.763935185,0.35164089
43470.63,0.196969697,0.128281964,0.42446258,0.153804544,0.628668981,0.293247831
43468.56,0.295454545,0.20546377,0.434676289,0.15403352,0.555752315,0.451754055
43428.53,0.03030303,0.513867086,0.617782422,0.269392593,0.534675926,0.634854772
43482.63,0.015151515,0.345049432,0.555137963,0.246599767,0.628680556,0.628819313
43485.52,0.090909091,0.478657969,0.508192467,0.190286084,0.524525463,0.827235006
43432.31,0.022727273,0.16183657,0.62192977,0.262344052,0.30556713,0.344096567
43454.25,0.106060606,0.00898643,0.619728631,0.4855,0.253564815,0.387778197
43432.32,0.015151515,0.1830503,0.643469018,0.271658275,0.315949074,0.256205206
43450.45,0.522727273,0.008579949,0.309497817,0.118309859,0.451481481,0.532855526
43438.65,0.022727273,0.290545025,0.597745681,0.26040896,0.649363426,0.440135798
43477.27,0.181818182,0.0102779,0.453665988,0.181235698,0.274456019,0.588834402
43479.56,0.037878788,0.200668294,0.531453956,0.260224439,0.555706019,0.579781215
43470.63,0.212121212,0.124161866,0.417603819,0.153863551,0.628634259,0.293247831
43433.75,0.053030303,0.01206912,0.613405743,0.356637168,0.753530093,0.243153527
43457.71,0.053030303,0.053128026,0.684509287,0.300524781,0.711875,0.859675594
43447.56,0.045454545,0.434284572,0.594868421,0.303383662,0.555648148,0.375782724
43475.5,0.053030303,0.013187255,0.544497639,0.367164179,0.50369213,0.704262542
43427.71,0.037878788,0.091004624,0.614897464,0.303515196,0.711851852,0.324330441
43440.44,0.196969697,0.053286442,0.475256465,0.280855263,0.441041667,0.632591475
43468.69,0.189393939,0.044187325,0.39272584,0.178673835,0.691145833,0.323877782
43431.76,0.03030303,0.002731638,0.769186047,0.369811321,0.763923611,0.363636364
43472.39,0.113636364,0.09807012,0.392672032,0.245114943,0.389039352,0.498528857
43426.67,0.03030303,0.214972625,0.627085872,0.292507118,0.670081019,0.432666918
43460.59,0.681818182,0.002920038,0.176479008,0.070618557,0.586956019,0.676348548
43487.28,0.234848485,0.010630499,0.304295006,0.119880716,0.284988426,0.495209355
43468.48,0.310606061,0.086529246,0.33756769,0.132140964,0.482824074,0.423236515
43474.61,0.128787879,0.061359783,0.520269861,0.265483029,0.607789352,0.406035458
43451.72,0.083333333,0.03876663,0.480213766,0.332457983,0.722349537,0.185892116
43459.72,0.772727273,0.002330252,0.233875267,0.066666667,0.722361111,0.613730668
43449.49,0.03030303,0.433267786,0.631753298,0.296253666,0.493125,0.649188985
43433.49,0.037878788,0.601448993,0.628940948,0.257234436,0.493090278,0.230629951
43467.55,0.810606061,0.057378099,0.316488927,0.090339836,0.5453125,0.741229725
43467.55,0.613636364,0.049088269,0.312755586,0.091558442,0.545335648,0.741229725
43430.7,0.03030303,0.109120736,0.626302459,0.322190923,0.701377315,0.124556771
43467.63,0.681818182,0.026972903,0.280748024,0.088175676,0.628634259,0.537457563
43445.46,0.439393939,0.002892311,0.256115177,0.148120301,0.461898148,0.35164089
43476.75,0.083333333,0.005301716,0.437688936,0.173684211,0.753634259,0.487212373
43474.52,0.075757576,0.268379304,0.473364457,0.236382585,0.524444444,0.125763863
43486.48,0.159090909,0.016888536,0.338756983,0.186183074,0.482835648,0.494756696
43456.35,0.068181818,0.04582754,0.657577598,0.536621315,0.347303241,0.506374953
43435.52,0.015151515,0.867685371,0.643767061,0.221997504,0.524340278,0.365220671
43429.3,0.060606061,0.067082392,0.566552316,0.292430279,0.295185185,0.528102603
43479.36,0.325757576,0.212977726,0.516493788,0.27919317,0.357789352,0.685401735
43486.39,0.393939394,0.034711752,0.272061639,0.173693859,0.389074074,0.652961147
43439.55,0.022727273,0.681600851,0.628097235,0.220156899,0.545196759,0.769898152
43455.56,0.166666667,0.622115133,0.658309142,0.250639169,0.555636574,0.498151641
43425.35,0.03030303,0.19611952,0.576416834,0.388545773,0.347199074,0.43643908
43471.28,0.265151515,0.010602878,0.35627184,0.194369973,0.28494213,0.377291588
43443.35,0.621212121,0.000555943,0.208669355,0.115,0.347314815,0.825726141
43471.43,0.242424242,0.075572397,0.345133894,0.192889252,0.43068287,0.268728782
43460.71,0.75,0.002596322,0.190978664,0.070930233,0.711967593,0.591852131
43460.53,0.598484848,0.005569291,0.189938341,0.09028777,0.534814815,0.724632214
43452.71,0.045454545,0.054205015,0.566569534,0.414557486,0.711863426,0.172312335
43473.27,0.439393939,0.009529405,0.406598189,0.180208333,0.274525463,0.36401358
43448.41,0.053030303,0.448613215,0.604350017,0.276714286,0.409768519,0.229271973
43476.34,0.189393939,0.07663591,0.429485232,0.20290611,0.337013889,0.381893625
43435.55,0,0.680233274,0.64917077,0.2411733,0.545185185,0.329385138
43426.69,0.022727273,0.018144828,0.841004184,0.487272727,0.690972222,0.393511882
43451.72,0.060606061,0.038724806,0.513229185,0.358297872,0.722361111,0.185892116
43436.47,0.022727273,0.763070279,0.634122563,0.216460991,0.472222222,0.36378725
43448.24,0.045454545,0.004231007,0.804044118,0.410869565,0.243113426,0.571482459
43430.24,0.015151515,0.009223183,0.736795775,0.268834688,0.243032407,0.377140702
43445.43,0.492424242,0.003402327,0.263380525,0.146753247,0.430613426,0.358807997
43445.47,0.454545455,0.003919706,0.261384758,0.153374233,0.472256944,0.373745756
43485.42,0.068181818,0.080607158,0.44567567,0.284069982,0.420347222,0.671821954
43474.28,0.106060606,0.025176465,0.525974026,0.249056604,0.284953704,0.435005658
43445.63,0.257575758,0.029516701,0.403056725,0.208648111,0.628530093,0.45047152
43454.59,0.022727273,0.603324062,0.628868341,0.243293113,0.586909722,0.368238401
43460.56,0.75,0.004205533,0.1978125,0.084738956,0.555659722,0.705016975
43449.63,0.037878788,0.017892238,0.656408295,0.414157303,0.628611111,0.690682761
43459.53,0.681818182,0.001744818,0.162388393,0.094174757,0.534861111,0.757827235
43450.63,0.21969697,0.037185108,0.38823043,0.18969697,0.628564815,0.56846473
43433.45,0.037878788,0.636963157,0.638034138,0.240250961,0.451365741,0.211391928
43434.52,0.015151515,0.663776022,0.642987927,0.260151198,0.524363426,0.052583931
43478.73,0.053030303,0.019751156,0.637807964,0.357866184,0.7328125,0.553376084
43447.57,0.037878788,0.387745749,0.566897348,0.293958192,0.566018519,0.33949453
43452.41,0.068181818,0.349199827,0.562706517,0.255440323,0.409826389,0.522821577
43469.45,0.272727273,0.117886033,0.385354181,0.190670268,0.45150463,0.599396454
43456.47,0.03030303,0.44667395,0.61077996,0.317590578,0.472303241,0.192682007
43478.35,0.068181818,0.152144452,0.555178489,0.274705252,0.34744213,0.674839683
43457.34,0.015151515,0.138409681,0.558809323,0.444293667,0.33693287,0.674085251
43457.72,0.068181818,0.048871481,0.66678424,0.306801831,0.722337963,0.753300641
43447.35,0.106060606,0.207675736,0.556344049,0.269517908,0.347256944,0.107883817
43467.47,0.704545455,0.033113001,0.274966033,0.089844617,0.472337963,0.658242173
43480.56,0.060606061,0.395347913,0.52827218,0.240386263,0.555787037,0.576009053
43477.71,0.083333333,0.057443698,0.4758943,0.273642943,0.711967593,0.58807997
43471.65,0.310606061,0.093330759,0.419283093,0.162526096,0.649525463,0.275518672
43439.39,0.015151515,0.230083155,0.541808829,0.34136224,0.388888889,0.698227084
